name	name2	strand	txStart	txEnd
NM_080729	Il25	+	55551531	55554673
NM_001177705	Homez	-	55471573	55482995
NM_021551	Slc22a17	-	55525563	55531969
NM_010112	Efs	-	55535379	55545625
NM_183174	Homez	-	55471573	55479327
NM_026890	Ngdn	+	55634290	55642974
NM_007455	Ap1g2	-	55717671	55725430
NM_177049	Jph4	-	55725662	55735772
NM_001303502	Ap1g2	-	55717671	55725430
NM_153083	Thtpa	+	55713620	55717832
NM_027790	Dhrs2	+	55840843	55860277
NM_001146183	Cpne6	+	56129284	56136268
NM_001199009	Dcaf11	+	56179759	56188902
NM_001136074	Nrl	-	56137814	56143818
NM_009947	Cpne6	+	56130196	56136268
NM_001271917	Nrl	-	56137814	56143818
NM_001271916	Nrl	-	56137814	56143818
NM_133734	Dcaf11	+	56178865	56188902
NM_008736	Nrl	-	56137814	56143089
NM_008394	Irf9	+	56222821	56228867
NM_001136057	Cpne6	+	56129284	56136268
NM_001029855	Psme2	-	56206276	56209938
NM_001159418	Irf9	+	56223415	56228867
NM_001159417	Irf9	+	56222821	56228867
NM_011190	Psme2	-	56206276	56209858
NM_177992	Gmpr2	+	56291071	56297588
NM_145705	Tinf2	-	56297917	56300654
NM_027673	Tssk4	+	56269020	56271376
NM_001161715	Tgm1	-	56318845	56332329
NM_001161714	Tgm1	-	56318845	56332329
NM_001253889	Tssk4	+	56269020	56271376
NM_001253888	Tssk4	+	56269020	56271376
NM_023397	Mdp1	-	56276715	56279345
NM_019984	Tgm1	-	56318845	56331925
NM_020002	Rec8	+	56237002	56244232
NM_008519	Ltb4r1	+	56384798	56387329
NM_001164108	Ripk3	-	56403831	56407694
NM_001164107	Ripk3	-	56403831	56407694
NM_009894	Cideb	-	56372891	56377261
NM_001168346	Nfatc4	+	56443631	56452780
NM_023699	Nfatc4	+	56443631	56452780
NM_019955	Ripk3	-	56403831	56407694
NM_026403	Nop9	+	56364529	56374471
NM_020490	Ltb4r2	+	56380264	56382066
NM_010780	Cma1	-	56560287	56563512
NM_001082975	Sdr39u1	-	56516121	56519069
NM_010373	Gzme	-	56736455	56739462
NM_010372	Gzmd	-	56748404	56751430
NM_010779	Mcpt4	-	56678580	56681147
NM_010782	Mcpt9	-	56645700	56649332
NM_007800	Ctsg	-	56718721	56721411
NM_001305808	Gzmn	-	56784632	56793436
NM_153052	Gzmn	-	56784632	56793436
NM_010371	Gzmc	-	56850237	56853494
NM_138652	Atp12a	+	56983904	57007388
NM_023773	Mphosph8	+	57287084	57316266
NM_025682	Pspc1	-	57341285	57397153
NM_001256060	B020004C17Rik	+	57633970	57637819
NM_001271663	Gjb6	-	57742137	57752448
NM_008125	Gjb2	-	57717438	57723539
NM_001010937	Gjb6	-	57742137	57752448
NM_145837	Il17d	+	58143665	58162003
NM_001142441	Gm10094	+	58417054	58421167
NM_009119	Sap18	+	58417025	58423817
NM_153382	Lats2	-	58341025	58353255
NM_026461	1700129C05Rik	-	59751876	59761730
NM_027764	Rcbtb1	+	59820064	59856102
NM_001164289	Phf11c	-	59999669	60012349
NM_001164327	Phf11b	-	59939800	59960167
NM_199015	Phf11d	-	59966243	59984327
NM_027986	Cdadc1	-	60182781	60216796
NM_145463	Shisa2	+	60244117	60250497
NM_001168536	Cdadc1	-	60186565	60216796
NM_001168535	Cdadc1	-	60178224	60216796
NM_001168537	Cdadc1	-	60179134	60216796
NM_001168538	Cdadc1	-	60178224	60216796
NM_144843	Mtmr6	+	60884041	60921208
NM_001164705	Amer2	+	60997122	60999840
NM_028113	Amer2	+	60997122	60999840
NM_183175	C1qtnf9	+	61386970	61399706
NM_001310594	Spata13	+	61351740	61383393
NM_026598	Ebpl	-	61958599	61979282
NM_177337	Arl11	+	61928589	61930773
NM_001039105	Kcnrg	+	62226293	62231670
NM_001164220	Trim13	+	62217062	62224782
NM_206974	Kcnrg	+	62226293	62231670
NM_023233	Trim13	+	62218348	62224782
NM_025697	Spryd7	-	62150687	62175723
NM_001310603	Spryd7	-	62150687	62175723
NM_173419	Dleu7	-	62895065	62911816
NM_001037751	Defb48	-	63596360	63603347
NM_001039125	Defb47	+	63616913	63619997
NM_001039121	Defb43	+	63630607	63636925
NM_001039566	Defb30	-	63652923	63656683
NM_001034910	Defb42	+	63665827	63667443
NM_007798	Ctsb	+	63741298	63764760
NM_201610	Neil2	-	63801281	63812362
NM_010191	Fdft1	-	63763987	63798415
NM_007549	Blk	-	63991673	64036024
NM_177628	Fam167a	+	64055230	64084339
NM_021480	Tdh	-	64111183	64127929
NM_026359	4930578I06Rik	-	64589958	64606617
NM_001193631	Prss51	+	64712532	64716509
NM_153414	Ints9	+	65568881	65658672
NM_001253731	Ints9	+	65568881	65658672
NM_018788	Extl3	-	65670895	65716943
NM_021458	Fzd3	-	65811277	65881300
NM_010932	Pnoc	-	66019509	66044309
NM_001205075	Pnoc	-	66019509	66044309
NM_199029	Zfp395	+	65977512	66017767
NM_001195674	Nuggc	+	66224103	66267280
NM_028039	Esco2	-	66437863	66452806
NM_145944	Ccdc25	+	66456138	66485441
NM_013492	Clu	+	66587319	66600385
NM_009618	Adam2	-	66646165	66696570
NM_001162366	Ptk2b	-	66772093	66832389
NM_029979	Trim35	+	66915861	66930261
NM_001271759	Adra1a	+	67254087	67352299
NM_013461	Adra1a	+	67254087	67352299
NM_001271760	Adra1a	+	67254087	67352299
NM_009955	Dpysl2	-	67421700	67487437
NM_001034881	Gm5464	+	67487686	67489842
NM_009761	Bnip3l	-	67604076	67627714
NM_175498	Pnma2	+	67530044	67538898
NM_001110162	Cdca2	-	68294410	68333667
NM_001285933	Kctd9	+	68334154	68360367
NM_008145	Gnrh1	+	68363237	68367493
NM_001111028	Kctd9	+	68334154	68360367
NM_134073	Kctd9	+	68334154	68360367
NM_175384	Cdca2	-	68294410	68333898
NM_008691	Nefm	-	68737601	68743061
NM_007402	Adam7	-	69115393	69151746
NM_183366	Adam28	-	69225788	69273899
NM_010082	Adam28	-	69224935	69273899
NM_001048175	Adam28	-	69223054	69273899
NM_009285	Stc1	+	69647345	69659458
NM_010920	Nkx2-6	+	69789858	69793597
NM_026174	Entpd4	+	69955207	69984799
NM_173420	Synb	-	69908454	69912356
NM_001301652	R3hcc1	-	70097110	70107300
NM_033325	Loxl2	+	70009282	70095641
NM_001146012	R3hcc1	-	70097110	70107391
NM_001301651	R3hcc1	-	70097110	70114616
NM_028526	Pebp4	+	70240213	70251767
NM_020275	Tnfrsf10b	+	70167278	70184218
NM_153514	Rhobtb2	-	70184796	70205352
NM_018781	Egr3	+	70477251	70482420
NM_001289927	Egr3	+	70477601	70482420
NM_001289925	Egr3	+	70477251	70482420
NM_001271409	Sorbs3	-	70580274	70592053
NM_001253736	Pdlim2	-	70564024	70576622
NM_146055	Ccar2	-	70537975	70553598
NM_001112735	9930012K11Rik	-	70554211	70559309
NM_145978	Pdlim2	-	70564024	70577479
NM_001004155	9930012K11Rik	-	70554211	70559309
NM_011366	Sorbs3	-	70580274	70607478
NM_001271408	Sorbs3	-	70580274	70604430
NM_001271407	Sorbs3	-	70580274	70605829
NM_001135152	Slc39a14	-	70703273	70748240
NM_001135151	Slc39a14	-	70703273	70751231
NM_144808	Slc39a14	-	70703273	70751231
NM_001164082	Polr3d	-	70838554	70843034
NM_025945	Polr3d	-	70838554	70843278
NM_180588	Reep4	+	70945057	70948742
NM_021877	Hr	+	70953862	70973355
NM_013514	Dmtn	-	71001990	71029961
NM_194345	Fam160b2	-	70983101	70999642
NM_001252663	Dmtn	-	71001990	71026872
NM_001252662	Dmtn	-	71001990	71026872
NM_011359	Sftpc	-	70920748	70923888
NM_145219	Lgi3	+	70930627	70938131
NM_001252665	Dmtn	-	71001990	71028854
NM_001252664	Dmtn	-	71001990	71035855
NM_001252666	Dmtn	-	71001990	71018376
NM_023045	Xpo7	-	71054052	71166435
NM_181345	Npm2	-	71047108	71052891
NM_133720	Cysltr2	-	73428934	73448921
NM_001162412	Cysltr2	-	73428934	73448921
NM_001170694	Rcbtb2	+	73542316	73583861
NM_134083	Rcbtb2	+	73542316	73583861
NM_175116	Lpar6	+	73637697	73640165
NM_016903	Esd	+	75132103	75150572
NM_001285423	Esd	+	75132103	75150572
NM_198642	5031414D18Rik	+	75415833	75452339
NM_019775	Cpb2	+	75642093	75683360
NM_026083	Zc3h13	+	75684179	75744233
NM_026457	Spert	-	75982640	75991792
NM_001164140	Spert	-	75982640	75992923
NM_001164141	Spert	-	75982640	75991792
NM_001164139	Spert	-	75982640	75992923
NM_009429	Tpt1	+	76245062	76248110
NM_026214	Kctd4	+	76354809	76365024
NM_026177	Gpalpp1	-	76486038	76510622
NM_009366	Tsc22d1	+	76904316	76907572
NM_001177751	Tsc22d1	+	76888242	76907572
NM_207652	Tsc22d1	+	76815627	76907572
NM_001310647	Tsc22d1	+	76904032	76907572
NM_001310646	Tsc22d1	+	76814767	76907572
NM_178825	Epsti1	+	78304045	78363985
NM_011613	Tnfsf11	-	78677252	78707850
NM_001281794	Dgkh	-	78969415	79029097
NM_001253766	Dgkh	-	78969415	79029097
NM_001033215	Zfp957	-	79612161	79647174
NM_001024135	Kbtbd7	+	79826317	79830845
NM_001034882	Kbtbd6	+	79851641	79854623
NM_010701	Lect1	-	80037499	80061990
NM_001310655	Lect1	-	80037499	80061990
NM_021543	Pcdh8	-	80166578	80171119
NM_001042726	Pcdh8	-	80166578	80171119
NM_175245	Mzt1	-	99433762	99445355
NM_029680	Prr30	-	101596906	101599286
NM_001033132	Commd6	-	102032982	102039688
NM_016723	Uchl3	+	102053183	102095342
NM_001168592	Commd6	-	102032982	102039688
NM_177715	Kctd12	-	103375797	103381854
NM_015822	Fbxl3	-	103479455	103498726
NM_008392	Irg1	+	103446228	103455790
NM_001033242	Cln5	+	103469432	103476847
NM_001136061	Ednrb	-	104213831	104243693
NM_007904	Ednrb	-	104213831	104242918
NM_001276296	Ednrb	-	104213831	104242918
NM_011143	Pou4f1	-	104861540	104867216
NM_026047	Rnf219	-	104876750	104921883
NM_029561	Ndfip2	+	105657889	105708515
NM_001190989	Ndfip2	+	105657889	105708515
NM_011897	Spry2	-	106291163	106296036
NM_198601	Trim52	+	106505414	106508497
NM_199065	Slitrk1	-	109309205	109313456
NM_198865	Slitrk5	+	112074336	112082357
NM_010024	Dct	-	118412011	118451468
NM_029578	Tgds	-	118511132	118531987
NM_021434	Gpr180	+	118536348	118563454
NM_177753	Sox21	-	118632455	118636252
NM_001160098	Cldn10	+	119187092	119273747
NM_001160099	Cldn10	+	119254171	119273747
NM_021386	Cldn10	+	119254171	119273747
NM_001160097	Cldn10	+	119187092	119273747
NM_001160096	Cldn10	+	119187092	119273747
NM_023878	Cldn10	+	119187092	119273747
NM_008929	Dnajc3	+	119337153	119380924
NM_001001490	Oxgr1	-	120418806	120441657
NM_023579	Ipo5	+	121310415	121347266
NM_183031	Gpr183	-	122351552	122364415
NM_009574	Zic2	+	122874605	122879550
NM_022987	Zic5	-	122858381	122864880
NM_145466	Ggact	-	123290081	123312387
