Sample	Interval	Chromosome	Start	End
2_P4	3825	12	81215000	81217556
2_P4	3826	12	81280777	81281177
2_P4	3827	12	81303660	81304914
2_P4	3828	12	81311904	81312525
2_P4	3829	12	81316991	81318246
2_P4	3830	12	81324389	81326056
2_P4	3831	12	81330950	81331630
2_P4	3832	12	81374063	81374698
2_P4	3833	12	81432751	81433175
2_P4	3834	12	81480517	81481759
2_P4	3835	12	81655026	81655620
2_P4	3836	12	81699470	81700501
2_P4	3837	12	81716831	81717313
2_P4	3838	12	81748310	81748821
2_P4	3839	12	81866850	81867465
2_P4	3840	12	81877257	81877925
2_P4	3841	12	81922126	81922950
2_P4	3842	12	81944533	81945639
2_P4	3843	12	81986088	81987044
2_P4	3844	12	82024535	82025078
2_P4	3845	12	82035742	82036441
2_P4	3846	12	82046015	82046765
2_P4	3847	12	82071598	82072120
2_P4	3848	12	82091812	82092436
2_P4	3849	12	82128419	82129944
2_P4	3850	12	82134501	82135208
2_P4	3851	12	82231786	82232448
2_P4	3852	12	82256685	82257448
2_P4	3853	12	82884071	82884675
2_P4	3854	12	83186926	83187456
2_P4	3855	12	83213676	83214344
2_P4	3856	12	83219274	83219992
2_P4	3857	12	83274641	83275440
2_P4	3858	12	83325734	83326346
2_P4	3859	12	83346859	83347746
2_P4	3860	12	83357029	83357724
2_P4	3861	12	83424113	83424488
2_P4	3862	12	83426556	83427205
2_P4	3863	12	83429073	83429660
2_P4	3864	12	83435800	83436244
2_P4	3865	12	83470347	83471217
2_P4	3866	12	83492638	83493216
2_P4	3867	12	83509593	83510284
2_P4	3868	12	83512976	83513994
2_P4	3869	12	83653467	83654034
2_P4	3870	12	83681524	83681928
2_P4	3871	12	84111809	84112744
2_P4	3872	12	84188515	84189139
2_P4	3873	12	84201477	84202077
2_P4	3874	12	84972636	84973479
2_P4	3875	12	85108648	85110025
2_P4	3876	12	85219247	85219908
2_P4	3877	12	85255197	85255577
2_P4	3878	12	85349864	85350653
2_P4	3879	12	85425484	85425997
2_P4	3880	12	85453680	85454347
2_P4	3881	12	85466752	85467327
2_P4	3882	12	85515746	85517459
2_P4	3883	12	85525871	85526509
2_P4	3884	12	85527783	85528534
2_P4	3885	12	85528597	85529212
2_P4	3886	12	85560037	85560755
2_P4	3887	12	85586469	85587045
2_P4	3888	12	85656823	85657527
2_P4	3889	12	85788202	85788998
2_P4	3890	12	86061135	86061666
2_P4	3891	12	86115055	86115683
2_P4	3892	12	86308622	86309149
2_P4	3893	12	86502846	86503091
2_P4	3894	12	86518829	86519624
2_P4	3895	12	86533378	86534514
2_P4	3896	12	86535481	86536671
2_P4	3897	12	86543091	86543677
2_P4	3898	12	86544259	86544851
2_P4	3899	12	86601960	86602494
2_P4	3900	12	86630016	86630852
2_P4	3901	12	86638096	86638995
2_P4	3902	12	86724914	86725691
2_P4	3903	12	86738155	86739510
2_P4	3904	12	86795517	86797061
2_P4	3905	12	86800637	86801339
2_P4	3906	12	86805483	86806452
2_P4	3907	12	86814191	86815213
2_P4	3908	12	86822729	86823476
2_P4	3909	12	86830903	86831659
2_P4	3910	12	86873307	86874383
2_P4	3911	12	86960525	86961520
2_P4	3912	12	86961853	86962659
2_P4	3913	12	87032874	87033374
2_P4	3914	12	87066329	87066842
2_P4	3915	12	87102492	87103178
2_P4	3916	12	87110302	87110855
2_P4	3917	12	87110960	87111423
2_P4	3918	12	87444154	87444958
2_P4	3919	12	87650245	87650910
2_P4	3920	12	87650911	87651415
2_P4	3921	12	87696858	87697372
2_P4	3922	12	87711962	87712392
2_P4	3923	12	87765730	87766144
2_P4	3924	12	88164810	88166371
2_P4	3925	12	88181123	88181704
2_P4	3926	12	88200290	88200931
2_P4	3927	12	88204908	88205822
2_P4	3928	12	88208457	88209166
2_P4	3929	12	88210534	88211177
2_P4	3930	12	88212610	88213830
2_P4	3931	12	88228776	88230687
2_P4	3932	12	88234221	88235930
2_P4	3933	12	88272885	88274032
2_P4	3934	12	88313884	88314564
2_P4	3935	12	88499126	88499824
2_P4	3936	12	88646292	88647011
2_P4	3937	12	88671625	88672705
2_P4	3938	12	88729028	88729932
2_P4	3939	12	88748965	88749646
2_P4	3940	12	88768588	88769275
2_P4	3941	12	88815643	88816298
2_P4	3942	12	88834232	88834821
2_P4	3943	12	88891155	88891517
2_P4	3944	12	89449505	89449915
2_P4	3945	12	89495789	89496266
2_P4	3946	12	89843457	89844077
2_P4	3947	12	90501152	90501777
2_P4	3948	12	90635637	90636206
2_P4	3949	12	90743640	90744223
2_P4	3950	12	90879839	90880735
2_P4	3951	12	90889668	90890185
2_P4	3952	12	91271849	91272360
2_P4	3953	12	91513141	91513496
2_P4	3954	12	92115685	92116500
2_P4	3955	12	92525818	92526625
2_P4	3956	12	92661599	92662365
2_P4	3957	12	92831625	92832232
2_P4	3958	12	92884164	92884626
2_P4	3959	12	93092402	93093683
2_P4	3960	12	93109897	93110485
2_P4	3961	12	95518892	95519561
2_P4	3962	12	95879133	95879653
2_P4	3963	12	96619347	96620287
2_P4	3964	12	96877112	96877658
2_P4	3965	12	96979380	96979997
2_P4	3966	12	99476902	99477852
2_P4	3967	12	99482409	99482960
2_P4	3968	12	99484806	99485618
2_P4	3969	12	99487817	99488488
2_P4	3970	12	99979226	99980067
2_P4	3971	12	100154874	100155294
2_P4	3972	12	100335592	100336604
2_P4	3973	12	100342190	100342779
2_P4	3974	12	100355390	100356002
2_P4	3975	12	100520573	100521133
2_P4	3976	12	100530494	100531758
2_P4	3977	12	100536887	100537616
2_P4	3978	12	100557357	100557965
2_P4	3979	12	100573735	100574364
2_P4	3980	12	100574508	100575156
2_P4	3981	12	100583643	100584943
2_P4	3982	12	100589853	100591034
2_P4	3983	12	100596959	100597677
2_P4	3984	12	100599108	100599766
2_P4	3985	12	100609440	100610086
2_P4	3986	12	100628401	100629064
2_P4	3987	12	100678087	100678596
2_P4	3988	12	100798920	100799643
2_P4	3989	12	100850743	100851207
2_P4	3990	12	100981678	100982162
2_P4	3991	12	100994889	100995533
2_P4	3992	12	101032967	101033605
2_P4	3993	12	101074397	101075623
2_P4	3994	12	101121400	101123087
2_P4	3995	12	101282713	101283284
2_P4	3996	12	101439750	101440598
2_P4	3997	12	101553586	101554179
2_P4	3998	12	101566490	101567540
2_P4	3999	12	101579804	101580420
2_P4	4000	12	101590161	101590700
2_P4	4001	12	101660140	101660795
2_P4	4002	12	101864361	101864969
2_P4	4003	12	101933337	101933793
2_P4	4004	12	102058228	102058796
2_P4	4005	12	102146617	102147202
2_P4	4006	12	102147587	102148814
2_P4	4007	12	102204329	102205009
2_P4	4008	12	102442767	102443259
2_P4	4009	12	102484216	102484918
2_P4	4010	12	102956206	102956966
2_P4	4011	12	103042076	103042817
2_P4	4012	12	103296569	103297159
2_P4	4013	12	103334429	103334930
2_P4	4014	12	103354739	103355294
2_P4	4015	12	103441189	103441562
2_P4	4016	12	103448426	103448950
2_P4	4017	12	103520900	103521547
2_P4	4018	12	103718962	103719733
2_P4	4019	12	103728904	103729587
2_P4	4020	12	103835548	103836243
2_P4	4021	12	103864929	103865686
2_P4	4022	12	103871542	103872131
2_P4	4023	12	103876683	103877169
2_P4	4024	12	103878848	103879453
2_P4	4025	12	103880336	103880778
2_P4	4026	12	103885877	103886644
2_P4	4027	12	103889389	103890245
2_P4	4028	12	103924534	103925009
2_P4	4029	12	103968452	103969004
2_P4	4030	12	104237140	104237837
2_P4	4031	12	104441042	104441620
2_P4	4032	12	104454447	104455106
2_P4	4033	12	104465364	104466041
2_P4	4034	12	104519683	104520674
2_P4	4035	12	104634075	104634591
2_P4	4036	12	104635245	104635845
2_P4	4037	12	104914780	104915271
2_P4	4038	12	105199742	105200147
2_P4	4039	12	105200516	105201122
2_P4	4040	12	105209130	105209625
2_P4	4041	12	105211457	105212098
2_P4	4042	12	105213119	105214398
2_P4	4043	12	105237865	105238323
2_P4	4044	12	105263803	105264424
2_P4	4045	12	105335738	105336170
2_P4	4046	12	105485804	105486256
2_P4	4047	12	105663873	105664334
2_P4	4048	12	105976711	105977202
2_P4	4049	12	105990161	105990781
2_P4	4050	12	105992471	105992941
2_P4	4051	12	106015588	106016531
2_P4	4052	12	106033132	106033848
2_P4	4053	12	106044635	106045747
2_P4	4054	12	106075233	106075961
2_P4	4055	12	106083846	106084555
2_P4	4056	12	106117732	106118339
2_P4	4057	12	106150577	106151545
2_P4	4058	12	106155361	106155848
2_P4	4059	12	106160580	106161436
2_P4	4060	12	106193229	106193842
2_P4	4061	12	106713338	106713734
2_P4	4062	12	106744088	106744856
2_P4	4063	12	106751118	106751799
2_P4	4064	12	106755148	106756121
2_P4	4065	12	106764199	106765684
2_P4	4066	12	106821852	106822699
2_P4	4067	12	106914093	106914514
2_P4	4068	12	107239560	107240174
2_P4	4069	12	107841863	107842373
2_P4	4070	12	109169049	109169794
2_P4	4071	12	109191266	109191968
2_P4	4072	12	109289130	109289533
2_P4	4073	12	109358002	109359103
2_P4	4074	12	109359325	109359885
2_P4	4075	12	109417237	109418246
2_P4	4076	12	109493527	109494108
2_P4	4077	12	109516876	109517449
2_P4	4078	12	109523333	109524018
2_P4	4079	12	109547338	109548189
2_P4	4080	12	109550401	109551275
2_P4	4081	12	109603473	109604187
2_P4	4082	12	109937537	109938047
2_P4	4083	12	109989213	109990429
2_P4	4084	12	110003632	110004346
2_P4	4085	12	110079299	110080008
2_P4	4086	12	110113547	110114649
2_P4	4087	12	110118717	110119169
2_P4	4088	12	110165766	110166518
2_P4	4089	12	110191206	110191611
2_P4	4090	12	110191628	110192367
2_P4	4091	12	110252470	110253286
2_P4	4092	12	110283923	110284258
2_P4	4093	12	110309526	110310025
2_P4	4094	12	110351027	110351738
2_P4	4095	12	110679594	110680137
2_P4	4096	12	111258222	111259861
2_P4	4097	12	111300968	111301674
2_P4	4098	12	111315231	111317047
2_P4	4099	12	111320803	111321742
2_P4	4100	12	111360986	111361772
2_P4	4101	12	111370691	111371233
2_P4	4102	12	111669860	111670492
2_P4	4103	12	111769952	111770481
2_P4	4104	12	111790396	111791072
2_P4	4105	12	111846842	111847467
2_P4	4106	12	111897267	111898021
2_P4	4107	12	111925678	111926863
2_P4	4108	12	112019326	112020035
2_P4	4109	12	112033175	112033851
2_P4	4110	12	112034848	112035397
2_P4	4111	12	112165534	112166228
2_P4	4112	12	112184294	112184971
2_P4	4113	12	112214143	112214766
2_P4	4114	12	112230163	112230990
2_P4	4115	12	112709832	112710635
2_P4	4116	12	112710852	112711741
2_P4	4117	12	112818052	112818731
2_P4	4118	12	112925074	112926634
2_P4	4119	12	112956909	112957522
2_P4	4120	12	113034795	113035480
2_P4	4121	12	113053338	113054119
2_P4	4122	12	113081637	113082311
2_P4	4123	12	113091630	113092350
2_P4	4124	12	113136728	113137294
2_P4	4125	12	113149116	113149837
2_P4	4126	12	113154814	113155592
2_P4	4127	12	113158287	113158713
2_P4	4128	12	113174568	113175687
2_P4	4129	12	113324804	113325972
2_P4	4130	12	113326558	113327516
2_P4	4131	12	113334328	113335156
2_P4	4132	12	113337213	113338043
2_P4	4133	12	113355173	113355802
2_P4	4134	12	113368609	113369174
2_P4	4135	12	113903394	113903972
2_P4	4136	12	113959233	113960448
2_P4	4137	12	113965817	113966425
2_P4	4138	12	114135536	114136428
2_P4	4139	12	114294328	114294790
2_P4	4140	12	114370579	114371644
2_P4	4141	12	114385568	114386127
2_P4	4142	12	114386188	114387067
2_P4	4143	12	114393243	114394673
2_P4	4144	12	117273681	117274027
2_P4	4145	12	117383455	117384178
2_P4	4146	12	117391397	117391771
2_P4	4147	12	117469790	117470551
2_P4	4148	12	117480408	117480917
2_P4	4149	12	117676563	117677846
2_P4	4150	12	117712148	117712840
2_P4	4151	12	117754027	117754503
2_P4	4152	12	117766252	117766975
2_P4	4153	12	117788558	117789066
2_P4	4154	12	117823347	117823956
2_P4	4155	12	118330424	118330885
2_P4	4156	12	118350772	118351178
2_P4	4157	12	118414690	118415138
2_P4	4158	12	118439052	118439538
2_P4	4159	12	118462410	118463090
2_P4	4160	12	118578422	118578752
2_P4	4161	12	118613742	118614649
2_P4	4162	12	118616965	118617480
2_P4	4163	12	118649729	118650178
2_P4	4164	12	118778572	118779483
2_P4	4165	12	118933348	118933868
2_P4	4166	12	119092042	119092661
2_P4	4167	12	119176686	119177377
2_P4	4168	12	119290925	119291500
2_P4	4169	12	119605605	119606184
2_P4	4170	12	119750128	119750771
2_P4	4171	12	119786367	119786881
2_P4	4172	12	119844194	119844682
2_P4	4173	12	120042538	120043063
2_P4	4174	12	120204749	120205335
2_P4	4175	12	120237606	120238503
2_P4	4176	12	120466103	120467011
2_P4	4177	12	120568891	120569448
2_P4	4178	12	120571724	120572566
2_P4	4179	12	120601553	120602207
2_P4	4180	12	120628442	120629136
2_P4	4181	12	120641021	120641819
2_P4	4182	13	3657339	3658111
2_P4	4183	13	3658480	3659324
2_P4	4184	13	3693333	3693765
2_P4	4185	13	3694026	3694809
2_P4	4186	13	3725378	3726189
2_P4	4187	13	3729389	3730250
2_P4	4188	13	3748669	3749613
2_P4	4189	13	3749660	3750464
2_P4	4190	13	3766286	3766950
2_P4	4191	13	3767499	3768495
2_P4	4192	13	3769151	3769898
2_P4	4193	13	3778924	3779604
2_P4	4194	13	3788839	3789514
2_P4	4195	13	3831090	3831876
2_P4	4196	13	4035636	4036280
2_P4	4197	13	4232640	4233141
2_P4	4198	13	4379226	4379654
2_P4	4199	13	4394330	4394954
2_P4	4200	13	4661556	4662489
2_P4	4201	13	4770059	4771400
2_P4	4202	13	4773668	4774157
2_P4	4203	13	5159152	5160112
2_P4	4204	13	5372080	5372759
2_P4	4205	13	5539592	5540113
2_P4	4206	13	5603229	5603939
2_P4	4207	13	5712287	5713057
2_P4	4208	13	5713263	5714295
2_P4	4209	13	5840494	5841258
2_P4	4210	13	5870728	5871622
2_P4	4211	13	5898291	5898981
2_P4	4212	13	6039013	6039888
2_P4	4213	13	6058532	6059679
2_P4	4214	13	6142238	6142872
2_P4	4215	13	6468490	6469228
2_P4	4216	13	6503947	6504884
2_P4	4217	13	6557094	6557569
2_P4	4218	13	6589726	6590347
2_P4	4219	13	7492202	7492563
2_P4	4220	13	7512270	7512747
2_P4	4221	13	7515559	7516175
2_P4	4222	13	7535950	7536490
2_P4	4223	13	8387934	8388516
2_P4	4224	13	9104096	9104607
2_P4	4225	13	9931818	9932249
2_P4	4226	13	10037150	10037669
2_P4	4227	13	10058854	10059239
2_P4	4228	13	10201130	10201752
2_P4	4229	13	10525849	10526733
2_P4	4230	13	10556793	10557188
2_P4	4231	13	10649629	10650014
2_P4	4232	13	11994731	11995700
2_P4	4233	13	12288195	12288658
2_P4	4234	13	12306689	12307633
2_P4	4235	13	12336092	12336829
2_P4	4236	13	12349058	12349718
2_P4	4237	13	12433697	12434135
2_P4	4238	13	12570466	12570899
2_P4	4239	13	12595563	12596207
2_P4	4240	13	13577800	13578564
2_P4	4241	13	13579997	13580631
2_P4	4242	13	13721195	13721686
2_P4	4243	13	13730922	13731604
2_P4	4244	13	13981612	13982303
2_P4	4245	13	14081583	14082308
2_P4	4246	13	14160292	14161002
2_P4	4247	13	14205837	14206476
2_P4	4248	13	14325479	14325997
2_P4	4249	13	14676080	14676675
2_P4	4250	13	14677045	14677792
2_P4	4251	13	15512845	15513693
2_P4	4252	13	15605771	15606266
2_P4	4253	13	15663451	15663985
2_P4	4254	13	15668775	15669374
2_P4	4255	13	15768646	15769320
2_P4	4256	13	16361298	16361928
2_P4	4257	13	16897260	16897869
2_P4	4258	13	18310594	18311207
2_P4	4259	13	18808968	18809429
2_P4	4260	13	19486910	19488179
2_P4	4261	13	19558586	19559394
2_P4	4262	13	19567510	19568183
2_P4	4263	13	19654166	19655314
2_P4	4264	13	19886288	19886898
2_P4	4265	13	20123079	20123455
2_P4	4266	13	20197731	20198286
2_P4	4267	13	20212541	20213798
2_P4	4268	13	20215604	20216345
2_P4	4269	13	20274240	20275367
2_P4	4270	13	20305370	20305678
2_P4	4271	13	20320079	20320914
2_P4	4272	13	20380003	20380803
2_P4	4273	13	20383990	20384705
2_P4	4274	13	20387065	20388090
2_P4	4275	13	20471783	20472433
2_P4	4276	13	20484346	20484972
2_P4	4277	13	20611591	20612192
2_P4	4278	13	20694959	20695780
2_P4	4279	13	21984277	21984939
2_P4	4280	13	22010580	22011225
2_P4	4281	13	22594057	22594663
2_P4	4282	13	22650083	22650604
2_P4	4283	13	23622028	23623942
2_P4	4284	13	23776385	23777040
2_P4	4285	13	23848563	23849000
2_P4	4286	13	23909887	23910516
2_P4	4287	13	24036149	24036787
2_P4	4288	13	24108965	24109633
2_P4	4289	13	24204845	24205411
2_P4	4290	13	24235884	24236502
2_P4	4291	13	24345564	24346336
2_P4	4292	13	24352782	24353621
2_P4	4293	13	24666957	24667616
2_P4	4294	13	24681387	24681998
2_P4	4295	13	24716150	24716821
2_P4	4296	13	24720499	24721435
2_P4	4297	13	24827332	24828150
2_P4	4298	13	24914660	24915400
2_P4	4299	13	25168912	25169589
2_P4	4300	13	25494957	25495567
2_P4	4301	13	25581653	25582121
2_P4	4302	13	25862375	25862991
2_P4	4303	13	25872934	25873760
2_P4	4304	13	25891814	25892409
2_P4	4305	13	26080841	26081544
2_P4	4306	13	26283962	26284567
2_P4	4307	13	26475778	26476299
2_P4	4308	13	26556230	26556987
2_P4	4309	13	26561162	26561791
2_P4	4310	13	26758251	26759287
2_P4	4311	13	26965220	26965857
2_P4	4312	13	28492287	28493406
2_P4	4313	13	28500672	28501406
2_P4	4314	13	28575580	28576261
2_P4	4315	13	28599605	28600461
2_P4	4316	13	28755091	28756153
2_P4	4317	13	28849336	28850512
2_P4	4318	13	29597051	29597754
2_P4	4319	13	29639892	29640373
2_P4	4320	13	29692715	29693471
2_P4	4321	13	29702145	29703118
2_P4	4322	13	29709865	29710590
2_P4	4323	13	29723107	29723870
2_P4	4324	13	29728732	29730768
2_P4	4325	13	29806847	29807438
2_P4	4326	13	29829719	29830306
2_P4	4327	13	29852325	29853190
2_P4	4328	13	29858101	29858805
2_P4	4329	13	29861269	29862060
2_P4	4330	13	29869079	29869538
2_P4	4331	13	29874109	29874930
2_P4	4332	13	30006033	30006498
2_P4	4333	13	30176721	30177319
2_P4	4334	13	30200779	30201582
2_P4	4335	13	30229501	30230237
2_P4	4336	13	30232360	30233037
2_P4	4337	13	30277683	30278337
2_P4	4338	13	30284028	30284650
2_P4	4339	13	30289498	30290888
2_P4	4340	13	30319849	30320416
2_P4	4341	13	30341988	30342528
2_P4	4342	13	30459596	30460495
2_P4	4343	13	30765049	30766207
2_P4	4344	13	30816221	30817360
2_P4	4345	13	30950118	30950807
2_P4	4346	13	31384960	31385534
2_P4	4347	13	31419365	31419774
2_P4	4348	13	31531441	31532183
2_P4	4349	13	31568943	31569426
2_P4	4350	13	31578864	31579511
2_P4	4351	13	31602859	31603505
2_P4	4352	13	31610200	31611100
2_P4	4353	13	31623504	31624095
2_P4	4354	13	31853689	31854213
2_P4	4355	13	31855624	31856272
2_P4	4356	13	31867081	31867655
2_P4	4357	13	31871035	31871867
2_P4	4358	13	32110624	32111279
2_P4	4359	13	32328024	32328565
2_P4	4360	13	32557536	32558302
2_P4	4361	13	32570727	32571348
2_P4	4362	13	32586814	32587337
2_P4	4363	13	32636657	32637317
2_P4	4364	13	32644891	32645617
2_P4	4365	13	32683639	32684219
2_P4	4366	13	32863948	32864505
2_P4	4367	13	33049625	33050190
2_P4	4368	13	34128541	34129827
2_P4	4369	13	34146796	34147489
2_P4	4370	13	34158094	34158575
2_P4	4371	13	34175639	34176752
2_P4	4372	13	34188909	34189413
2_P4	4373	13	34201549	34202169
2_P4	4374	13	34299645	34300232
2_P4	4375	13	34306385	34307185
2_P4	4376	13	34475131	34475655
2_P4	4377	13	34538120	34538617
2_P4	4378	13	34582007	34582865
2_P4	4379	13	34826505	34827106
2_P4	4380	13	34910099	34911125
2_P4	4381	13	34912123	34912865
2_P4	4382	13	35085767	35086702
2_P4	4383	13	35149964	35150338
2_P4	4384	13	35335748	35336676
2_P4	4385	13	35486940	35488135
2_P4	4386	13	35561096	35561656
2_P4	4387	13	35640337	35640871
2_P4	4388	13	35891476	35892354
2_P4	4389	13	36244518	36245377
2_P4	4390	13	36387634	36388360
2_P4	4391	13	36401999	36402347
2_P4	4392	13	36620126	36620904
2_P4	4393	13	36712854	36713577
2_P4	4394	13	36743602	36744232
2_P4	4395	13	37242974	37243445
2_P4	4396	13	37341865	37342448
2_P4	4397	13	37551521	37552569
2_P4	4398	13	37568073	37568759
2_P4	4399	13	37592660	37593386
2_P4	4400	13	37598691	37599474
2_P4	4401	13	37634635	37635410
2_P4	4402	13	37638506	37639212
2_P4	4403	13	37641801	37642690
2_P4	4404	13	37645167	37645830
2_P4	4405	13	37652114	37652597
2_P4	4406	13	37758671	37759172
2_P4	4407	13	37820425	37820969
2_P4	4408	13	37853166	37853601
2_P4	4409	13	37938460	37939141
2_P4	4410	13	37997231	37997839
2_P4	4411	13	38011814	38012555
2_P4	4412	13	38025831	38026423
2_P4	4413	13	38026728	38027188
2_P4	4414	13	38236624	38237365
2_P4	4415	13	38262510	38263272
2_P4	4416	13	38531560	38532228
2_P4	4417	13	38542372	38543140
2_P4	4418	13	38544334	38544934
2_P4	4419	13	38601581	38602315
2_P4	4420	13	40544430	40544835
2_P4	4421	13	40557707	40558103
2_P4	4422	13	40564490	40565033
2_P4	4423	13	40947147	40947887
2_P4	4424	13	40954826	40955520
2_P4	4425	13	40964039	40965001
2_P4	4426	13	40981623	40982458
2_P4	4427	13	40985834	40986492
2_P4	4428	13	40988821	40989510
2_P4	4429	13	40995821	40998086
2_P4	4430	13	41002997	41003713
2_P4	4431	13	41008990	41010101
2_P4	4432	13	41023333	41023969
2_P4	4433	13	41030907	41031593
2_P4	4434	13	41073909	41075343
2_P4	4435	13	41078084	41078516
2_P4	4436	13	41089808	41090957
2_P4	4437	13	41103457	41103990
2_P4	4438	13	41389418	41390046
2_P4	4439	13	41415648	41416548
2_P4	4440	13	41424589	41425384
2_P4	4441	13	41431381	41432046
2_P4	4442	13	41434865	41435586
2_P4	4443	13	41462091	41462785
2_P4	4444	13	41475167	41475657
2_P4	4445	13	41481387	41481988
2_P4	4446	13	41544568	41545082
2_P4	4447	13	41755380	41756123
2_P4	4448	13	41757687	41758660
2_P4	4449	13	41765496	41766421
2_P4	4450	13	41784714	41785638
2_P4	4451	13	41796526	41797487
2_P4	4452	13	41798367	41799896
2_P4	4453	13	41946327	41946859
2_P4	4454	13	41960056	41961629
2_P4	4455	13	42018502	42019075
2_P4	4456	13	42025106	42025391
2_P4	4457	13	42146325	42147266
2_P4	4458	13	42227610	42228168
2_P4	4459	13	42346923	42347634
2_P4	4460	13	42403542	42404245
2_P4	4461	13	42434699	42435442
2_P4	4462	13	42450480	42451238
2_P4	4463	13	42462948	42463629
2_P4	4464	13	42464773	42465194
2_P4	4465	13	42469459	42470309
2_P4	4466	13	42498272	42499502
2_P4	4467	13	42507820	42508607
2_P4	4468	13	42586314	42587110
2_P4	4469	13	42622204	42622826
2_P4	4470	13	42669584	42670110
2_P4	4471	13	42821055	42821783
2_P4	4472	13	43010364	43011184
2_P4	4473	13	43018847	43019505
2_P4	4474	13	43071868	43072522
2_P4	4475	13	43083192	43084027
2_P4	4476	13	43091295	43092171
2_P4	4477	13	43100303	43101205
2_P4	4478	13	43106824	43107467
2_P4	4479	13	43114586	43115325
2_P4	4480	13	43304857	43305458
2_P4	4481	13	43317309	43317800
2_P4	4482	13	43327071	43328030
2_P4	4483	13	43331774	43332659
2_P4	4484	13	43334208	43334895
2_P4	4485	13	43335111	43335908
2_P4	4486	13	43360216	43360937
2_P4	4487	13	43605446	43606138
2_P4	4488	13	43635358	43635959
2_P4	4489	13	43636040	43636818
2_P4	4490	13	43931897	43932353
2_P4	4491	13	43965842	43967634
2_P4	4492	13	43998308	43999268
2_P4	4493	13	44017002	44017800
2_P4	4494	13	44119812	44120578
2_P4	4495	13	44196007	44196560
2_P4	4496	13	44227169	44227546
2_P4	4497	13	44277737	44278841
2_P4	4498	13	44356130	44357130
2_P4	4499	13	44397011	44397883
2_P4	4500	13	44449160	44449830
2_P4	4501	13	44504700	44505313
2_P4	4502	13	44572324	44572958
2_P4	4503	13	44598733	44599566
2_P4	4504	13	44604640	44605413
2_P4	4505	13	44746594	44747338
2_P4	4506	13	44801843	44802636
2_P4	4507	13	44802645	44803193
2_P4	4508	13	44832662	44833259
2_P4	4509	13	44885472	44886035
2_P4	4510	13	44935036	44936381
2_P4	4511	13	44940925	44941487
2_P4	4512	13	44963434	44964082
2_P4	4513	13	45001284	45001991
2_P4	4514	13	45002771	45003833
2_P4	4515	13	45008098	45008781
2_P4	4516	13	45038785	45039526
2_P4	4517	13	45085268	45086295
2_P4	4518	13	45086632	45087299
2_P4	4519	13	45184086	45184733
2_P4	4520	13	45323535	45324200
2_P4	4521	13	45348669	45349179
2_P4	4522	13	45639529	45640234
2_P4	4523	13	45665085	45665794
2_P4	4524	13	45670043	45670765
2_P4	4525	13	45779853	45780540
2_P4	4526	13	45855224	45856439
2_P4	4527	13	46138276	46138816
2_P4	4528	13	46138856	46139554
2_P4	4529	13	46275687	46276697
2_P4	4530	13	46283054	46284576
2_P4	4531	13	46284901	46285728
2_P4	4532	13	46312988	46314148
2_P4	4533	13	46326733	46327527
2_P4	4534	13	46363692	46365103
2_P4	4535	13	46368471	46369446
2_P4	4536	13	46438332	46439171
2_P4	4537	13	46444569	46445818
2_P4	4538	13	46547415	46547968
2_P4	4539	13	46576189	46576979
2_P4	4540	13	46629388	46630793
2_P4	4541	13	46638072	46638733
2_P4	4542	13	46642700	46643460
2_P4	4543	13	46645662	46646258
2_P4	4544	13	46688021	46689151
2_P4	4545	13	46691617	46691938
2_P4	4546	13	46697728	46698491
2_P4	4547	13	46739311	46739886
2_P4	4548	13	46770476	46771002
2_P4	4549	13	46959494	46960363
2_P4	4550	13	47075227	47075580
2_P4	4551	13	47149365	47149837
2_P4	4552	13	47273476	47273955
2_P4	4553	13	47293283	47294125
2_P4	4554	13	47309835	47310854
2_P4	4555	13	47312012	47313337
2_P4	4556	13	47330009	47330420
2_P4	4557	13	47333294	47333987
2_P4	4558	13	47338199	47338816
2_P4	4559	13	47892846	47893880
2_P4	4560	13	48299201	48299560
2_P4	4561	13	48559280	48560030
2_P4	4562	13	48593989	48594654
2_P4	4563	13	48647452	48648506
2_P4	4564	13	48655793	48656526
2_P4	4565	13	48661142	48662229
2_P4	4566	13	48665922	48666585
2_P4	4567	13	48732958	48733688
2_P4	4568	13	49144067	49144562
2_P4	4569	13	49179085	49179822
2_P4	4570	13	49184199	49184669
2_P4	4571	13	49192081	49192764
2_P4	4572	13	49195856	49196402
2_P4	4573	13	49226533	49227313
2_P4	4574	13	49238479	49239174
2_P4	4575	13	49257444	49258062
2_P4	4576	13	49497929	49498494
2_P4	4577	13	49515374	49515943
2_P4	4578	13	49574550	49576460
2_P4	4579	13	50408268	50408836
2_P4	4580	13	50494685	50494976
2_P4	4581	13	51070790	51071436
2_P4	4582	13	51082114	51082881
2_P4	4583	13	51093521	51094315
2_P4	4584	13	51098598	51099105
2_P4	4585	13	51157909	51158306
2_P4	4586	13	51184289	51185156
2_P4	4587	13	51185419	51186162
2_P4	4588	13	51213775	51214514
2_P4	4589	13	51219312	51220323
2_P4	4590	13	51409609	51410427
2_P4	4591	13	51825353	51825929
2_P4	4592	13	51836599	51836925
2_P4	4593	13	51839557	51840169
2_P4	4594	13	51869158	51869861
2_P4	4595	13	51924026	51924695
2_P4	4596	13	51935050	51935640
2_P4	4597	13	51943209	51944197
2_P4	4598	13	51948501	51949979
2_P4	4599	13	51961305	51962117
2_P4	4600	13	51963684	51964542
