Sample	Interval	Chromosome	Start	End
1_Oil	1586	13	37645168	37645939
1_Oil	1587	13	37820432	37820852
1_Oil	1588	13	38236661	38237406
1_Oil	1589	13	40995779	40997827
1_Oil	1590	13	41089975	41090924
1_Oil	1591	13	41431327	41432192
1_Oil	1592	13	41607131	41608587
1_Oil	1593	13	41757678	41758669
1_Oil	1594	13	41765543	41766360
1_Oil	1595	13	41784754	41785668
1_Oil	1596	13	41796587	41797508
1_Oil	1597	13	42434746	42435315
1_Oil	1598	13	42450437	42451184
1_Oil	1599	13	42469540	42470292
1_Oil	1600	13	42507985	42508600
1_Oil	1601	13	42924129	42924944
1_Oil	1602	13	43075890	43076492
1_Oil	1603	13	43083120	43084100
1_Oil	1604	13	43091135	43092093
1_Oil	1605	13	43106826	43107557
1_Oil	1606	13	43388313	43388743
1_Oil	1607	13	43605450	43606162
1_Oil	1608	13	43636204	43637007
1_Oil	1609	13	43965912	43966631
1_Oil	1610	13	43966773	43967586
1_Oil	1611	13	43998373	43999206
1_Oil	1612	13	44002667	44003586
1_Oil	1613	13	44119841	44120568
1_Oil	1614	13	44355243	44357174
1_Oil	1615	13	44390801	44391566
1_Oil	1616	13	44396971	44397767
1_Oil	1617	13	44598672	44599595
1_Oil	1618	13	44752971	44753747
1_Oil	1619	13	44801980	44802656
1_Oil	1620	13	44825614	44827075
1_Oil	1621	13	44934879	44936379
1_Oil	1622	13	44963380	44964115
1_Oil	1623	13	45085432	45085986
1_Oil	1624	13	45184126	45184734
1_Oil	1625	13	46283114	46284560
1_Oil	1626	13	46284908	46285708
1_Oil	1627	13	46313142	46314059
1_Oil	1628	13	46363698	46365081
1_Oil	1629	13	46629401	46630489
1_Oil	1630	13	46642623	46643788
1_Oil	1631	13	46688052	46689110
1_Oil	1632	13	46959554	46960123
1_Oil	1633	13	47312097	47313214
1_Oil	1634	13	47333434	47333988
1_Oil	1635	13	47871823	47873671
1_Oil	1636	13	47892844	47894271
1_Oil	1637	13	48559397	48560136
1_Oil	1638	13	49179213	49179799
1_Oil	1639	13	49192171	49192739
1_Oil	1640	13	49226580	49227231
1_Oil	1641	13	51318068	51319228
1_Oil	1642	13	51344390	51345023
1_Oil	1643	13	51409581	51410461
1_Oil	1644	13	51836526	51837048
1_Oil	1645	13	51924124	51924511
1_Oil	1646	13	51961164	51962083
1_Oil	1647	13	51997713	51999420
1_Oil	1648	13	52001269	52002062
1_Oil	1649	13	52015690	52016727
1_Oil	1650	13	52042227	52042969
1_Oil	1651	13	52095198	52095879
1_Oil	1652	13	52152647	52153409
1_Oil	1653	13	52302687	52303739
1_Oil	1654	13	52831392	52832308
1_Oil	1655	13	52833533	52834034
1_Oil	1656	13	52844165	52844865
1_Oil	1657	13	52845172	52845844
1_Oil	1658	13	52896725	52897427
1_Oil	1659	13	52902453	52903165
1_Oil	1660	13	52904485	52905070
1_Oil	1661	13	52916950	52918723
1_Oil	1662	13	53071321	53072558
1_Oil	1663	13	53163188	53163884
1_Oil	1664	13	53181943	53182616
1_Oil	1665	13	53278319	53279165
1_Oil	1666	13	53320576	53321270
1_Oil	1667	13	53357811	53358763
1_Oil	1668	13	53404367	53406219
1_Oil	1669	13	53734378	53735022
1_Oil	1670	13	53737889	53738689
1_Oil	1671	13	53754436	53754896
1_Oil	1672	13	53758064	53758638
1_Oil	1673	13	53825677	53826260
1_Oil	1674	13	54143938	54144380
1_Oil	1675	13	54427335	54428276
1_Oil	1676	13	54491486	54491957
1_Oil	1677	13	54558471	54559041
1_Oil	1678	13	54582616	54583303
1_Oil	1679	13	54663757	54664366
1_Oil	1680	13	56180245	56181144
1_Oil	1681	13	56487179	56488040
1_Oil	1682	13	56521378	56522155
1_Oil	1683	13	56535558	56536227
1_Oil	1684	13	56550943	56551586
1_Oil	1685	13	56554549	56555431
1_Oil	1686	13	56658792	56659759
1_Oil	1687	13	56672759	56673769
1_Oil	1688	13	56676789	56678447
1_Oil	1689	13	56682591	56683924
1_Oil	1690	13	56701299	56702646
1_Oil	1691	13	56749282	56749953
1_Oil	1692	13	56779337	56781378
1_Oil	1693	13	56793384	56794244
1_Oil	1694	13	56799480	56800452
1_Oil	1695	13	56936261	56936906
1_Oil	1696	13	57629944	57630557
1_Oil	1697	13	57797995	57798709
1_Oil	1698	13	57898072	57898902
1_Oil	1699	13	58159249	58160364
1_Oil	1700	13	58166383	58167049
1_Oil	1701	13	58167204	58167987
1_Oil	1702	13	58321427	58322135
1_Oil	1703	13	58557673	58558344
1_Oil	1704	13	58753188	58753689
1_Oil	1705	13	59018600	59019294
1_Oil	1706	13	59104285	59105785
1_Oil	1707	13	59329464	59330097
1_Oil	1708	13	59417437	59418251
1_Oil	1709	13	59554377	59554939
1_Oil	1710	13	59636892	59637647
1_Oil	1711	13	59941903	59942721
1_Oil	1712	13	60116867	60118055
1_Oil	1713	13	60155202	60156261
1_Oil	1714	13	60200729	60202521
1_Oil	1715	13	60225793	60226777
1_Oil	1716	13	60278376	60279497
1_Oil	1717	13	60326821	60328434
1_Oil	1718	13	60368597	60369632
1_Oil	1719	13	60409183	60410215
1_Oil	1720	13	60510823	60512015
1_Oil	1721	13	60587233	60587993
1_Oil	1722	13	60609189	60610185
1_Oil	1723	13	60701968	60703541
1_Oil	1724	13	60786200	60787962
1_Oil	1725	13	63332117	63332654
1_Oil	1726	13	63357995	63358729
1_Oil	1727	13	63373326	63374522
1_Oil	1728	13	63663997	63665209
1_Oil	1729	13	63665675	63666657
1_Oil	1730	13	63667310	63669740
1_Oil	1731	13	63820609	63821275
1_Oil	1732	13	64011440	64012329
1_Oil	1733	13	64018278	64019496
1_Oil	1734	13	64052352	64054047
1_Oil	1735	13	64081315	64082278
1_Oil	1736	13	64105022	64105911
1_Oil	1737	13	64360998	64361751
1_Oil	1738	13	64559572	64560033
1_Oil	1739	13	64615678	64616087
1_Oil	1740	13	67784257	67784978
1_Oil	1741	13	68775861	68776564
1_Oil	1742	13	69377925	69378886
1_Oil	1743	13	69568469	69569090
1_Oil	1744	13	70449142	70449766
1_Oil	1745	13	70587646	70588379
1_Oil	1746	13	70728902	70729740
1_Oil	1747	13	70828324	70828961
1_Oil	1748	13	70879476	70880246
1_Oil	1749	13	70932596	70933448
1_Oil	1750	13	70984439	70984929
1_Oil	1751	13	71390191	71390945
1_Oil	1752	13	71408994	71409669
1_Oil	1753	13	74012973	74013786
1_Oil	1754	13	78040117	78040588
1_Oil	1755	13	78741693	78742225
1_Oil	1756	13	80632315	80633032
1_Oil	1757	13	80674721	80675633
1_Oil	1758	13	81159015	81159993
1_Oil	1759	13	81247218	81248464
1_Oil	1760	13	81270632	81271318
1_Oil	1761	13	81550606	81551063
1_Oil	1762	13	82197183	82198467
1_Oil	1763	13	84487434	84488144
1_Oil	1764	13	85990605	85992360
1_Oil	1765	13	86277105	86277662
1_Oil	1766	13	89361798	89362502
1_Oil	1767	13	90058517	90059183
1_Oil	1768	13	90069058	90069585
1_Oil	1769	13	90655311	90656060
1_Oil	1770	13	91509851	91511387
1_Oil	1771	13	93168731	93169048
1_Oil	1772	13	93362954	93363636
1_Oil	1773	13	94072200	94072731
1_Oil	1774	13	94292194	94293062
1_Oil	1775	13	94913870	94915050
1_Oil	1776	13	96416482	96417698
1_Oil	1777	13	96625314	96625942
1_Oil	1778	13	96639250	96639833
1_Oil	1779	13	96650486	96651095
1_Oil	1780	13	96705366	96706059
1_Oil	1781	13	97057396	97058078
1_Oil	1782	13	97072414	97073104
1_Oil	1783	13	97140017	97140423
1_Oil	1784	13	98018780	98019566
1_Oil	1785	13	98080015	98080867
1_Oil	1786	13	98318153	98318987
1_Oil	1787	13	98347277	98348043
1_Oil	1788	13	98438815	98439432
1_Oil	1789	13	98996005	98996424
1_Oil	1790	13	99584997	99586010
1_Oil	1791	13	99659049	99659845
1_Oil	1792	13	99715610	99716585
1_Oil	1793	13	99737629	99738355
1_Oil	1794	13	99739869	99740726
1_Oil	1795	13	99870308	99870736
1_Oil	1796	13	101092357	101092826
1_Oil	1797	13	101493982	101494707
1_Oil	1798	13	101719967	101721758
1_Oil	1799	13	101727680	101728937
1_Oil	1800	13	101862054	101863134
1_Oil	1801	13	102081568	102082474
1_Oil	1802	13	102143451	102144233
1_Oil	1803	13	102208765	102209589
1_Oil	1804	13	102356499	102357299
1_Oil	1805	13	102571032	102572392
1_Oil	1806	13	102581496	102583701
1_Oil	1807	13	102649249	102650564
1_Oil	1808	13	102664941	102665692
1_Oil	1809	13	102750007	102750782
1_Oil	1810	13	102883646	102884741
1_Oil	1811	13	103362929	103363948
1_Oil	1812	13	103414356	103416172
1_Oil	1813	13	103519401	103520068
1_Oil	1814	13	104180905	104182108
1_Oil	1815	13	104834328	104835058
1_Oil	1816	13	104851949	104852917
1_Oil	1817	13	105289565	105290151
1_Oil	1818	13	105350562	105351438
1_Oil	1819	13	105406286	105407339
1_Oil	1820	13	105410252	105411114
1_Oil	1821	13	105430694	105431657
1_Oil	1822	13	105935815	105936442
1_Oil	1823	13	108179095	108179618
1_Oil	1824	13	110046833	110047610
1_Oil	1825	13	110671036	110672053
1_Oil	1826	13	111226771	111227416
1_Oil	1827	13	111686758	111687289
1_Oil	1828	13	112127384	112128082
1_Oil	1829	13	112153368	112153817
1_Oil	1830	13	112187088	112188630
1_Oil	1831	13	112279736	112281182
1_Oil	1832	13	112768673	112770895
1_Oil	1833	13	112813212	112813888
1_Oil	1834	13	112878306	112879193
1_Oil	1835	13	112997691	112998347
1_Oil	1836	13	113026868	113027695
1_Oil	1837	13	113101724	113102484
1_Oil	1838	13	113777439	113778211
1_Oil	1839	13	114039975	114040459
1_Oil	1840	13	114191178	114192549
1_Oil	1841	13	114208138	114208966
1_Oil	1842	13	114279956	114281709
1_Oil	1843	13	114285793	114286670
1_Oil	1844	13	114408482	114409310
1_Oil	1845	13	114517951	114519001
1_Oil	1846	13	114640796	114641268
1_Oil	1847	13	115434248	115434782
1_Oil	1848	13	115685933	115686848
1_Oil	1849	13	117759781	117760258
1_Oil	1850	13	118198665	118199172
1_Oil	1851	13	118199665	118200293
1_Oil	1852	13	119383396	119384184
1_Oil	1853	14	9046233	9046916
1_Oil	1854	14	9142021	9142735
1_Oil	1855	14	9825694	9826216
1_Oil	1856	14	11993019	11993871
1_Oil	1857	14	12317872	12318309
1_Oil	1858	14	13519446	13520094
1_Oil	1859	14	13839494	13840029
1_Oil	1860	14	15665047	15666128
1_Oil	1861	14	16211356	16212009
1_Oil	1862	14	17734028	17734804
1_Oil	1863	14	18487412	18487948
1_Oil	1864	14	18557802	18558362
1_Oil	1865	14	18930575	18931146
1_Oil	1866	14	18937827	18938727
1_Oil	1867	14	20552872	20553796
1_Oil	1868	14	20557250	20558330
1_Oil	1869	14	20962130	20962697
1_Oil	1870	14	21166955	21167793
1_Oil	1871	14	21426466	21427597
1_Oil	1872	14	22318734	22320812
1_Oil	1873	14	22625703	22626444
1_Oil	1874	14	22806714	22809531
1_Oil	1875	14	22810223	22811220
1_Oil	1876	14	22861118	22862326
1_Oil	1877	14	22874667	22875422
1_Oil	1878	14	22908905	22911081
1_Oil	1879	14	22933509	22934948
1_Oil	1880	14	23034894	23035703
1_Oil	1881	14	23141471	23143765
1_Oil	1882	14	23148159	23148967
1_Oil	1883	14	23259231	23260631
1_Oil	1884	14	23416568	23417316
1_Oil	1885	14	23499105	23499911
1_Oil	1886	14	23505510	23506704
1_Oil	1887	14	23563978	23565964
1_Oil	1888	14	23576256	23577632
1_Oil	1889	14	23578948	23580404
1_Oil	1890	14	23602091	23603225
1_Oil	1891	14	23626378	23627144
1_Oil	1892	14	23833998	23835770
1_Oil	1893	14	23876574	23878008
1_Oil	1894	14	23903254	23904637
1_Oil	1895	14	23966030	23966804
1_Oil	1896	14	24063507	24064329
1_Oil	1897	14	24109629	24110513
1_Oil	1898	14	24701131	24701638
1_Oil	1899	14	25035205	25035817
1_Oil	1900	14	25642203	25643268
1_Oil	1901	14	25834644	25835710
1_Oil	1902	14	25861497	25862447
1_Oil	1903	14	25954528	25955427
1_Oil	1904	14	26019819	26021157
1_Oil	1905	14	26045249	26047762
1_Oil	1906	14	26087379	26088383
1_Oil	1907	14	26173053	26173905
1_Oil	1908	14	26279569	26282205
1_Oil	1909	14	26372865	26373659
1_Oil	1910	14	26374541	26375852
1_Oil	1911	14	26527590	26528947
1_Oil	1912	14	26537596	26538701
1_Oil	1913	14	26619202	26620715
1_Oil	1914	14	26625033	26625919
1_Oil	1915	14	27855178	27856381
1_Oil	1916	14	27996314	27997203
1_Oil	1917	14	28043103	28044400
1_Oil	1918	14	28870906	28872209
1_Oil	1919	14	29134627	29135724
1_Oil	1920	14	29190510	29191203
1_Oil	1921	14	29223714	29224559
1_Oil	1922	14	29254432	29255164
1_Oil	1923	14	29260105	29261506
1_Oil	1924	14	29269413	29270140
1_Oil	1925	14	29317344	29319029
1_Oil	1926	14	29465029	29465866
1_Oil	1927	14	29504215	29504902
1_Oil	1928	14	29926755	29927793
1_Oil	1929	14	30193445	30194105
1_Oil	1930	14	30412505	30413147
1_Oil	1931	14	30824882	30825620
1_Oil	1932	14	30832395	30833217
1_Oil	1933	14	30833796	30834751
1_Oil	1934	14	30837380	30838026
1_Oil	1935	14	30869318	30869945
1_Oil	1936	14	30997665	30998707
1_Oil	1937	14	32246778	32247980
1_Oil	1938	14	32474557	32476100
1_Oil	1939	14	32743423	32744216
1_Oil	1940	14	32820701	32821649
1_Oil	1941	14	32827765	32829182
1_Oil	1942	14	33135489	33136059
1_Oil	1943	14	33641256	33642178
1_Oil	1944	14	33707221	33708154
1_Oil	1945	14	34298409	34299509
1_Oil	1946	14	34338682	34339571
1_Oil	1947	14	34512849	34514116
1_Oil	1948	14	34530121	34530941
1_Oil	1949	14	34620811	34622872
1_Oil	1950	14	34654557	34655567
1_Oil	1951	14	34735867	34736753
1_Oil	1952	14	35123288	35124280
1_Oil	1953	14	36126724	36127207
1_Oil	1954	14	37745846	37746356
1_Oil	1955	14	41786666	41787266
1_Oil	1956	14	41798880	41799426
1_Oil	1957	14	45453578	45454181
1_Oil	1958	14	45711125	45711613
1_Oil	1959	14	45838750	45839711
1_Oil	1960	14	46173648	46174345
1_Oil	1961	14	46333523	46334937
1_Oil	1962	14	46335162	46336553
1_Oil	1963	14	46603928	46604821
1_Oil	1964	14	46708315	46709383
1_Oil	1965	14	47204787	47205917
1_Oil	1966	14	47618826	47620503
1_Oil	1967	14	47986381	47986912
1_Oil	1968	14	48375690	48376976
1_Oil	1969	14	48405401	48406143
1_Oil	1970	14	48442599	48443644
1_Oil	1971	14	48459098	48459989
1_Oil	1972	14	48559414	48560229
1_Oil	1973	14	48950647	48952786
1_Oil	1974	14	50391449	50392001
1_Oil	1975	14	52532631	52534474
1_Oil	1976	14	52793514	52793967
1_Oil	1977	14	52898668	52899568
1_Oil	1978	14	54621622	54622364
1_Oil	1979	14	54846803	54848242
1_Oil	1980	14	55061743	55063490
1_Oil	1981	14	55196127	55197571
1_Oil	1982	14	55304681	55306308
1_Oil	1983	14	55920809	55921573
1_Oil	1984	14	56078369	56079001
1_Oil	1985	14	56209600	56210991
1_Oil	1986	14	56441121	56443035
1_Oil	1987	14	56956387	56957388
1_Oil	1988	14	57008960	57009534
1_Oil	1989	14	57693574	57694218
1_Oil	1990	14	57961036	57961609
1_Oil	1991	14	58147889	58148806
1_Oil	1992	14	58153596	58154968
1_Oil	1993	14	58165128	58166291
1_Oil	1994	14	58794419	58795165
1_Oil	1995	14	58904618	58905699
1_Oil	1996	14	59127882	59128875
1_Oil	1997	14	59236378	59236907
1_Oil	1998	14	60355603	60356359
1_Oil	1999	14	61483357	61483779
1_Oil	2000	14	61630943	61631903
1_Oil	2001	14	61660957	61661690
1_Oil	2002	14	61664496	61665634
1_Oil	2003	14	62058494	62059372
1_Oil	2004	14	62604919	62605698
1_Oil	2005	14	62941484	62942535
1_Oil	2006	14	63246087	63246578
1_Oil	2007	14	63463752	63464738
1_Oil	2008	14	63628434	63629054
1_Oil	2009	14	63735246	63735876
1_Oil	2010	14	64495508	64496307
1_Oil	2011	14	64601688	64602457
1_Oil	2012	14	64754465	64755014
1_Oil	2013	14	64960156	64960616
1_Oil	2014	14	65399904	65400565
1_Oil	2015	14	65588895	65589506
1_Oil	2016	14	65716551	65718672
1_Oil	2017	14	65723919	65725036
1_Oil	2018	14	65945172	65945813
1_Oil	2019	14	65961787	65963781
1_Oil	2020	14	66239544	66240409
1_Oil	2021	14	66333949	66334724
1_Oil	2022	14	66641862	66642652
1_Oil	2023	14	66809084	66809651
1_Oil	2024	14	66866673	66867529
1_Oil	2025	14	67339187	67339636
1_Oil	2026	14	67390256	67390973
1_Oil	2027	14	67402856	67403500
1_Oil	2028	14	67453265	67454125
1_Oil	2029	14	67470714	67471626
1_Oil	2030	14	67486726	67488275
1_Oil	2031	14	67627456	67628427
1_Oil	2032	14	67753914	67755092
1_Oil	2033	14	68187487	68188038
1_Oil	2034	14	68198222	68198645
1_Oil	2035	14	68388007	68388541
1_Oil	2036	14	69222645	69224718
1_Oil	2037	14	69418036	69419270
1_Oil	2038	14	69419954	69420697
1_Oil	2039	14	69552435	69554136
1_Oil	2040	14	69559267	69559846
1_Oil	2041	14	69621950	69622481
1_Oil	2042	14	69626622	69627352
1_Oil	2043	14	69635992	69636794
1_Oil	2044	14	69646870	69648055
1_Oil	2045	14	69671100	69671801
1_Oil	2046	14	70038490	70039822
1_Oil	2047	14	70711322	70712977
1_Oil	2048	14	70716614	70717956
1_Oil	2049	14	70787454	70788101
1_Oil	2050	14	70929899	70930620
1_Oil	2051	14	71483992	71484518
1_Oil	2052	14	72073559	72074173
1_Oil	2053	14	72401932	72402582
1_Oil	2054	14	72906535	72907164
1_Oil	2055	14	73182682	73183652
1_Oil	2056	14	73244313	73245240
1_Oil	2057	14	73415001	73415897
1_Oil	2058	14	73784219	73785633
1_Oil	2059	14	74014191	74014923
1_Oil	2060	14	74032334	74033145
1_Oil	2061	14	75802145	75802929
1_Oil	2062	14	75902032	75902740
1_Oil	2063	14	76263026	76264339
1_Oil	2064	14	76434059	76434859
1_Oil	2065	14	76442586	76443645
1_Oil	2066	14	76449281	76450080
1_Oil	2067	14	76451314	76452280
1_Oil	2068	14	76464386	76465448
1_Oil	2069	14	76466496	76467640
1_Oil	2070	14	76549207	76550082
1_Oil	2071	14	76621115	76621754
1_Oil	2072	14	76903723	76904731
1_Oil	2073	14	76968945	76970048
1_Oil	2074	14	77022068	77023505
1_Oil	2075	14	77081178	77082207
1_Oil	2076	14	77114314	77115236
1_Oil	2077	14	77163996	77164683
1_Oil	2078	14	77254554	77255205
1_Oil	2079	14	77307245	77308112
1_Oil	2080	14	77312324	77313125
1_Oil	2081	14	77321553	77322176
1_Oil	2082	14	77348360	77349667
1_Oil	2083	14	77404467	77405499
1_Oil	2084	14	77993124	77993662
1_Oil	2085	14	78782918	78783658
1_Oil	2086	14	79198102	79198819
1_Oil	2087	14	79218197	79218926
1_Oil	2088	14	79248220	79249337
1_Oil	2089	14	79294075	79294814
1_Oil	2090	14	79300458	79301093
1_Oil	2091	14	79475774	79477447
1_Oil	2092	14	80005642	80006148
1_Oil	2093	14	84854519	84855084
1_Oil	2094	14	86394467	86395303
1_Oil	2095	14	86964704	86965616
1_Oil	2096	14	87051682	87052186
1_Oil	2097	14	87706628	87707158
1_Oil	2098	14	87832788	87833904
1_Oil	2099	14	88156361	88156951
1_Oil	2100	14	95782694	95783293
1_Oil	2101	14	98229785	98230385
1_Oil	2102	14	98262987	98263726
1_Oil	2103	14	98407415	98408306
1_Oil	2104	14	98434365	98435116
1_Oil	2105	14	99855613	99856636
1_Oil	2106	14	99858127	99858751
1_Oil	2107	14	99977797	99978552
1_Oil	2108	14	99990180	99990829
1_Oil	2109	14	100142015	100142534
1_Oil	2110	14	100683339	100683972
1_Oil	2111	14	100761951	100762895
1_Oil	2112	14	101967805	101968436
1_Oil	2113	14	102186896	102187563
1_Oil	2114	14	102282116	102282603
1_Oil	2115	14	102771816	102772976
1_Oil	2116	14	102802637	102803429
1_Oil	2117	14	102974727	102975657
1_Oil	2118	14	103017839	103018739
1_Oil	2119	14	103210746	103211760
1_Oil	2120	14	103254320	103255471
1_Oil	2121	14	103258018	103259435
1_Oil	2122	14	103265472	103266285
1_Oil	2123	14	103301894	103302731
1_Oil	2124	14	103381011	103382883
1_Oil	2125	14	103420337	103421234
1_Oil	2126	14	103498509	103499488
1_Oil	2127	14	103748544	103749154
1_Oil	2128	14	103845725	103846302
1_Oil	2129	14	104736070	104736396
1_Oil	2130	14	105727593	105728441
1_Oil	2131	14	106320175	106320797
1_Oil	2132	14	106474246	106475122
1_Oil	2133	14	107007713	107008225
1_Oil	2134	14	107077526	107078005
1_Oil	2135	14	108013521	108014086
1_Oil	2136	14	108694444	108695058
1_Oil	2137	14	113990002	113990635
1_Oil	2138	14	117521972	117522821
1_Oil	2139	14	118965291	118965950
1_Oil	2140	14	119066601	119067305
1_Oil	2141	14	119114333	119116077
1_Oil	2142	14	119136044	119136763
1_Oil	2143	14	119233211	119233942
1_Oil	2144	14	119249920	119251545
1_Oil	2145	14	119274006	119274575
1_Oil	2146	14	120914022	120915053
1_Oil	2147	14	121453270	121453969
1_Oil	2148	14	121461359	121462532
1_Oil	2149	14	121502332	121503166
1_Oil	2150	14	121507115	121508520
1_Oil	2151	15	3825380	3826073
1_Oil	2152	15	5293553	5294309
1_Oil	2153	15	5365153	5366454
1_Oil	2154	15	5377188	5378619
1_Oil	2155	15	5407550	5408198
1_Oil	2156	15	6030683	6031828
1_Oil	2157	15	6416087	6416734
1_Oil	2158	15	6505481	6506013
1_Oil	2159	15	6884492	6884968
1_Oil	2160	15	6899185	6899772
1_Oil	2161	15	7087335	7088069
1_Oil	2162	15	7104490	7105121
1_Oil	2163	15	7122767	7123210
1_Oil	2164	15	8756330	8757050
1_Oil	2165	15	8815373	8815984
1_Oil	2166	15	10508668	10509261
1_Oil	2167	15	11045856	11046452
1_Oil	2168	15	11418760	11420203
1_Oil	2169	15	11710636	11711350
1_Oil	2170	15	11995972	11996982
1_Oil	2171	15	12013876	12014996
1_Oil	2172	15	12107765	12108330
1_Oil	2173	15	12227841	12228503
1_Oil	2174	15	12344233	12344811
1_Oil	2175	15	12345307	12345756
1_Oil	2176	15	12447963	12448547
1_Oil	2177	15	12604914	12605590
1_Oil	2178	15	15214363	15215068
1_Oil	2179	15	25117271	25118388
1_Oil	2180	15	25563407	25564073
1_Oil	2181	15	25571975	25573572
1_Oil	2182	15	25614823	25615420
1_Oil	2183	15	25666204	25666922
1_Oil	2184	15	25718308	25718718
1_Oil	2185	15	25816062	25816946
1_Oil	2186	15	27310130	27310755
1_Oil	2187	15	27454918	27455785
1_Oil	2188	15	27483598	27484025
1_Oil	2189	15	27545813	27546300
1_Oil	2190	15	27738351	27739264
1_Oil	2191	15	30312687	30313277
1_Oil	2192	15	30439367	30439935
1_Oil	2193	15	30872253	30872689
1_Oil	2194	15	30920210	30921249
1_Oil	2195	15	31245293	31246069
1_Oil	2196	15	31270508	31271306
1_Oil	2197	15	31801589	31802289
1_Oil	2198	15	31891705	31892264
1_Oil	2199	15	31950405	31951675
1_Oil	2200	15	31971552	31973101
1_Oil	2201	15	32061633	32062955
1_Oil	2202	15	32259885	32260782
1_Oil	2203	15	33443102	33443763
1_Oil	2204	15	33688421	33689832
1_Oil	2205	15	34012057	34013000
1_Oil	2206	15	34145208	34145969
1_Oil	2207	15	34277016	34278461
1_Oil	2208	15	34302532	34303419
1_Oil	2209	15	35706549	35707527
1_Oil	2210	15	35805520	35806703
1_Oil	2211	15	36011938	36012952
1_Oil	2212	15	36071126	36072295
1_Oil	2213	15	36241051	36241984
1_Oil	2214	15	36341474	36342271
1_Oil	2215	15	36421340	36422169
1_Oil	2216	15	36633855	36634897
1_Oil	2217	15	36645518	36646607
1_Oil	2218	15	36936800	36937747
1_Oil	2219	15	37093720	37095071
1_Oil	2220	15	37096223	37096869
1_Oil	2221	15	37113811	37114451
1_Oil	2222	15	37122320	37123015
1_Oil	2223	15	37242486	37243251
1_Oil	2224	15	37357321	37358442
1_Oil	2225	15	37890226	37891392
1_Oil	2226	15	38086578	38087352
1_Oil	2227	15	38128299	38129054
1_Oil	2228	15	38344293	38345342
1_Oil	2229	15	38399773	38401372
1_Oil	2230	15	38448638	38449984
1_Oil	2231	15	38852449	38853117
1_Oil	2232	15	38939276	38940020
1_Oil	2233	15	41751605	41752410
1_Oil	2234	15	42667552	42668138
1_Oil	2235	15	44067738	44068259
1_Oil	2236	15	44533184	44533783
1_Oil	2237	15	47174990	47175733
1_Oil	2238	15	47338014	47338548
1_Oil	2239	15	50677874	50678515
1_Oil	2240	15	50902912	50903414
1_Oil	2241	15	51315608	51316374
1_Oil	2242	15	51510195	51510510
1_Oil	2243	15	51815100	51815857
1_Oil	2244	15	52799181	52799843
1_Oil	2245	15	53922808	53923578
1_Oil	2246	15	54810607	54811625
1_Oil	2247	15	57589997	57590717
1_Oil	2248	15	58018312	58019498
1_Oil	2249	15	58143216	58143716
1_Oil	2250	15	58361672	58362311
1_Oil	2251	15	58430421	58431054
1_Oil	2252	15	58530537	58531408
1_Oil	2253	15	58734912	58735766
1_Oil	2254	15	58891652	58892359
1_Oil	2255	15	59028865	59030093
1_Oil	2256	15	59483613	59484415
1_Oil	2257	15	59564665	59565601
1_Oil	2258	15	59683804	59684407
1_Oil	2259	15	60935564	60936188
1_Oil	2260	15	61129274	61129812
1_Oil	2261	15	61226785	61227525
1_Oil	2262	15	61384511	61385218
1_Oil	2263	15	61695970	61696788
1_Oil	2264	15	61758687	61759304
1_Oil	2265	15	61816234	61817595
1_Oil	2266	15	61848600	61849559
1_Oil	2267	15	61988727	61989446
1_Oil	2268	15	62126460	62127462
1_Oil	2269	15	62270807	62271332
1_Oil	2270	15	62486467	62487478
1_Oil	2271	15	62527767	62528658
1_Oil	2272	15	62545617	62546310
1_Oil	2273	15	63171633	63172516
1_Oil	2274	15	63363088	63364822
1_Oil	2275	15	63994888	63995713
1_Oil	2276	15	64234296	64234935
1_Oil	2277	15	64301965	64302846
1_Oil	2278	15	66217594	66218137
1_Oil	2279	15	66621202	66621913
1_Oil	2280	15	66964670	66965426
1_Oil	2281	15	68239097	68239596
1_Oil	2282	15	72574642	72575293
1_Oil	2283	15	74551192	74551946
1_Oil	2284	15	75231815	75232410
1_Oil	2285	15	75446420	75447451
1_Oil	2286	15	75658463	75659045
1_Oil	2287	15	75867346	75867983
1_Oil	2288	15	76291453	76292170
1_Oil	2289	15	76448507	76449287
1_Oil	2290	15	76450497	76451415
1_Oil	2291	15	76584967	76585604
1_Oil	2292	15	76823274	76824039
1_Oil	2293	15	76866827	76868841
1_Oil	2294	15	76991181	76992299
1_Oil	2295	15	77026653	77027747
1_Oil	2296	15	77650452	77651679
1_Oil	2297	15	77652231	77653069
1_Oil	2298	15	77779325	77779922
1_Oil	2299	15	77950132	77950662
1_Oil	2300	15	78362187	78363554
1_Oil	2301	15	78645614	78646264
1_Oil	2302	15	78926804	78928684
1_Oil	2303	15	78961633	78962364
1_Oil	2304	15	79520439	79521525
1_Oil	2305	15	79572069	79573314
1_Oil	2306	15	79664227	79665523
1_Oil	2307	15	79709124	79710325
1_Oil	2308	15	79713536	79714614
1_Oil	2309	15	80820187	80820642
1_Oil	2310	15	81108403	81108798
1_Oil	2311	15	81251514	81252389
1_Oil	2312	15	81253931	81254704
1_Oil	2313	15	81666461	81667433
1_Oil	2314	15	81669765	81670601
1_Oil	2315	15	81790355	81791576
1_Oil	2316	15	82868091	82868919
1_Oil	2317	15	83017375	83018432
1_Oil	2318	15	83067033	83067648
1_Oil	2319	15	83096448	83097175
1_Oil	2320	15	83123535	83125463
