name	name2	strand	txStart	txEnd
NM_030153	Naa35	+	59686693	59736142
NM_001167593	Spata31d1b	+	59813644	59820650
NM_177711	Spata31d1d	-	59827285	59833113
NM_028157	Spata31d1a	-	59801443	59807558
NM_008086	Gas1	-	60275765	60278896
NM_199148	BC051665	-	60883247	60887725
NM_026429	Tpbpb	-	61002655	61006208
NM_001145801	Ctla2b	-	60996711	60998808
NM_007797	Ctla2b	-	60996711	60998808
NM_007796	Ctla2a	-	61035515	61037986
NM_001145799	Ctla2a	-	61035515	61037927
NM_019541	Cts8	-	61348107	61356709
NM_054092	Cts3	-	61665989	61671487
NM_026906	Cts3	-	61665989	61671487
NM_001162910	Gm3604	-	62469075	62484534
NM_001136496	Zfp935	-	62554375	62568172
NM_178875	Zfp935	-	62554375	62568172
NM_173381	6720489N17Rik	-	62704374	62725542
NM_001256065	Gm5141	-	62873559	62887168
NM_019395	Fbp1	-	62966112	62989642
NM_008291	Hsd17b3	-	64159581	64190509
NM_001122989	Cdc14b	-	64293852	64349846
NM_019986	Habp4	+	64263173	64287845
NM_009984	Ctsl	-	64463197	64471828
NM_001195435	1190003K10Rik	-	64582553	64599100
NM_030047	Spata31	+	65018713	65024503
NM_001083890	Spata31d1c	+	65134365	65139312
NM_001083901	Hiatl1	-	65166337	65214290
NM_133680	Hiatl1	-	65166337	65214290
NM_146819	Olfr466	+	65253533	65254460
NM_175290	Nlrp4f	-	65278418	65307024
NM_178364	Zfp369	+	65380161	65399103
NM_001290196	2410141K09Rik	-	66531963	66542054
NM_183119	2410141K09Rik	-	66519049	66542054
NM_008959	Ptdss1	+	67033765	67099337
NM_025547	Mterf3	-	67013033	67034008
NM_001177750	Gm10767	+	67006350	67010102
NM_001166218	Zfp712	-	67139529	67162106
NM_001256052	Rslcan18	-	67197548	67214964
NM_001292066	Zfp708	-	67170333	67182481
NM_001012448	Zfp708	-	67170333	67182481
NM_001012449	Zfp708	-	67170333	67198912
NM_001012325	Zfp708	-	67170333	67198912
NM_001048204	Zfp455	+	67295441	67310234
NM_177622	Zfp595	-	67413933	67433496
NM_001003666	Zfp457	-	67393386	67407348
NM_133228	Zfp87	-	67616717	67627167
NM_177712	Zfp874a	-	67541366	67552560
NM_001007575	Zfp58	-	67591102	67601458
NM_001076791	Zfp874b	-	67572448	67585189
NM_177811	Zfp459	-	67506649	67522354
NM_001163246	Zfp729b	-	67690375	67710644
NM_001035231	Zfp748	-	67639576	67654088
NM_183146	Zfp729a	-	67717937	67738690
NM_001001187	Zfp738	-	67768377	67784449
NM_145622	Zfp65	-	67806242	67830110
NM_028402	Zfp493	+	67880629	67890017
NM_198322	Zfp273	+	67914752	67927937
NM_001309374	Gm10037	+	67932042	67944229
NM_001001185	BC048507	+	67964262	67964860
NM_001309373	Gm10037	+	67933666	67944229
NM_001308475	Mtrr	-	68699656	68720981
NM_172480	Mtrr	-	68699656	68721046
NM_198600	Papd7	-	69636836	69672742
NM_001169131	Papd7	-	69636836	69672742
NM_145354	Nsun2	+	69750893	69774657
NM_144837	Ice1	-	70727566	70776512
NM_029873	8030423J24Rik	+	71021825	71023381
NM_010573	Irx1	-	72095679	72101171
NM_010574	Irx2	+	72766244	72771644
NM_010888	Ndufs6	-	73457323	73465930
NM_146047	Clptm1l	+	73741449	73758087
NM_001136087	Slc6a18	-	73799197	73815471
NM_027780	Slc6a19os	+	73837273	73847304
NM_001040692	Slc6a18	-	73799197	73815471
NM_001168646	Slc6a18	-	73799197	73815471
NM_001168645	Slc6a18	-	73799197	73815471
NM_001168644	Slc6a18	-	73799197	73815471
NM_001168643	Slc6a18	-	73799197	73815471
NM_028186	Nkd2	-	73956775	73985079
NM_182839	Tppp	+	74146866	74173201
NM_001308041	Brd9	+	74075258	74098337
NM_001024508	Brd9	+	74075258	74098337
NM_001317351	Ahrr	-	74348565	74429779
NM_009644	Ahrr	-	74348565	74429779
NM_023281	Sdha	-	74459702	74487688
NM_001168659	Ccdc127	+	74487764	74497116
NM_001168658	Ccdc127	+	74487764	74503231
NM_024201	Ccdc127	+	74487764	74497116
NM_053108	Glrx	+	75977333	75987599
NM_029847	Arsk	-	76197869	76236108
NM_029315	Pou5f2	+	78164162	78165557
NM_010151	Nr2f1	-	78328235	78338243
NM_145452	Rasa1	-	85354303	85429091
NM_007749	Cox7c	-	86184402	86186400
NM_013500	Hapln1	+	89680240	89751437
NM_019389	Vcan	-	89794914	89882117
NM_001134475	Vcan	-	89794914	89882117
NM_001134474	Vcan	-	89794914	89882117
NM_172955	Vcan	-	89849552	89882117
NM_025335	Tmem167	+	90229271	90254526
NM_024175	Rps23	+	91062726	91064337
NM_001145879	Atp6ap1l	-	91023053	91044960
NM_145453	Zcchc9	-	91936137	91947301
NM_010049	Dhfr	+	93124737	93159008
NM_001163627	Fam151b	-	93219574	93253986
NM_175455	Ankrd34b	+	93195923	93211613
NM_030237	Spz1	-	93344586	93346187
NM_011582	Thbs4	-	93521540	93564773
NM_022884	Bhmt2	-	94426051	94444257
NM_016668	Bhmt	-	94386845	94407713
NM_172590	Wdr41	+	95746298	95793271
NM_025630	Aggf1	-	96120637	96145312
NM_001302539	Zbed3	+	96096721	96107797
NM_001302538	Zbed3	+	96093559	96107797
NM_028106	Zbed3	+	96094779	96107797
NM_007974	F2rl1	-	96281683	96295195
NM_026173	Poc5	+	97158248	97185542
NM_008255	Hmgcr	-	97418918	97440891
NM_001166065	Gcnt4	+	97694643	97720869
NM_025585	1700029F12Rik	-	97791818	97804317
NM_001146045	Fam169a	+	97837241	97899477
NM_001100458	Fam169a	+	97841597	97899477
NM_001284205	1700029F12Rik	-	97791818	97804317
NM_001080777	1700029F12Rik	-	97791818	97804317
NM_021552	Nsa2	-	97899381	97907881
NM_007930	Enc1	+	98011059	98022995
NM_010422	Hexb	-	97946285	97968312
NM_145455	Btf3	-	99079851	99086922
NM_023472	Ankra2	+	99033030	99043873
NM_001170540	Btf3	-	99079851	99086961
NM_001271391	Ankra2	+	99033030	99043873
NM_001271390	Ankra2	+	99033030	99043873
NM_001271389	Ankra2	+	99033030	99044709
NM_001271388	Ankra2	+	99033030	99043873
NM_001271392	Ankra2	+	99033030	99043873
NM_008242	Foxd1	+	99124199	99126660
NM_026685	Tmem174	-	99404932	99407365
NM_172591	Fcho2	-	99493360	99585404
NM_001081493	Cartpt	-	100668437	100670638
NM_030026	Mccc2	-	100718486	100785594
NM_013732	Cartpt	-	100668437	100670638
NM_011353	Serf1	+	100877973	100884188
NM_001252629	Smn1	+	100893159	100907653
NM_011420	Smn1	+	100894809	100907653
NM_010870	Naip5	-	100981694	101017291
NM_022011	Gtf2h2	-	101238531	101262564
NM_001283011	Rad17	-	101387118	101421016
NM_027139	Taf9	+	101421297	101426015
NM_027592	Ak6	+	101421297	101436370
NM_178410	Marveld2	-	101365911	101386899
NM_001038602	Marveld2	-	101365911	101386926
NM_011233	Rad17	-	101387118	101421016
NM_001015889	Taf9	+	101421561	101426015
NM_001044371	Rad17	-	101387118	101421016
NM_009874	Cdk7	-	101466979	101500897
NM_001190264	Mrps36	-	101505894	101514614
NM_025369	Mrps36	-	101505894	101514614
NM_001024955	Pik3r1	-	102450715	102462585
NM_008533	Cd180	+	103483637	103496711
NM_001005868	Erbb2ip	-	104608865	104710666
NM_001289474	Erbb2ip	-	104608865	104710666
NM_001289473	Erbb2ip	-	104608865	104710666
NM_001289475	Erbb2ip	-	104608865	104710666
NM_025879	Trappc13	-	104932232	104968546
NM_001093760	Trappc13	-	104932232	104968546
NM_001093759	Trappc13	-	104932232	104968546
NM_021790	Cenpk	+	105019467	105039702
NM_172807	Ppwd1	-	104995201	105018924
NM_181061	Cenpk	+	105018690	105037211
NM_008308	Htr1a	+	106233772	106238213
NM_001145779	Kif2a	-	107750664	107812194
NM_008442	Kif2a	-	107750664	107812194
NM_152804	Plk2	+	111185251	111191051
NM_001122963	Gpbp1	-	112215887	112280249
NM_028487	Gpbp1	-	112215887	112280249
NM_172593	Mier3	+	112476385	112508802
NM_139299	Il31ra	-	113313015	113370870
NM_010560	Il6st	+	113254277	113297068
NM_010029	Ddx4	-	113388540	113442518
NM_001145885	Ddx4	-	113388540	113442518
NM_172594	Dhx29	+	113718000	113759395
NM_001281487	Cdc20b	+	113825586	113881343
NM_130796	Snx18	-	114382386	114408772
NM_019960	Hspb3	-	114453103	114453884
NM_008046	Fst	-	115242469	115249159
NM_001301375	Fst	-	115242469	115249159
NM_001301373	Fst	-	115242469	115249159
NM_001113375	Mocs2	+	115608444	115619628
NM_001113374	Mocs2	+	115608444	115619628
NM_013826	Mocs2	+	115608444	115619628
NM_134058	Pelo	-	115878562	115880366
NM_021459	Isl1	-	117088477	117099896
NM_010330	Emb	+	118009379	118063222
NM_001039244	Gm7120	+	120276845	120284312
NM_001079849	Paip1	+	120217406	120249130
NM_145457	Paip1	+	120217708	120249130
NM_026127	4833420G17Rik	+	120251565	120274924
NM_001177666	Gm7120	+	120277666	120284312
NM_001113550	4833420G17Rik	+	120251565	120274924
