Sample	Interval	Chromosome	Start	End
4_epith	664	19	21.152.430	21.153.077
4_epith	665	19	21.673.198	21.673.743
4_epith	666	19	22.762.047	22.762.586
4_epith	667	19	23.131.218	23.131.707
4_epith	668	19	23.210.168	23.210.587
4_epith	669	19	24.075.175	24.075.825
4_epith	670	19	24.091.125	24.091.755
4_epith	671	19	24.676.192	24.677.018
4_epith	672	19	25.931.093	25.931.759
4_epith	673	19	26.656.063	26.656.474
4_epith	674	19	27.410.918	27.411.560
4_epith	675	19	27.445.125	27.445.837
4_epith	676	19	29.302.799	29.303.109
4_epith	677	19	31.211.269	31.211.725
4_epith	678	19	34.780.066	34.780.770
4_epith	679	19	34.788.655	34.789.382
4_epith	680	19	37.904.551	37.905.483
4_epith	681	19	38.060.118	38.060.597
4_epith	682	19	38.089.825	38.090.384
4_epith	683	19	38.334.721	38.335.126
4_epith	684	19	40.325.210	40.326.010
4_epith	685	19	40.342.876	40.343.431
4_epith	686	19	41.416.170	41.416.724
4_epith	687	19	41.475.090	41.475.637
4_epith	688	19	44.386.251	44.386.977
4_epith	689	19	45.724.292	45.724.834
4_epith	690	19	46.675.803	46.676.435
4_epith	691	19	47.402.966	47.403.650
4_epith	692	19	53.088.773	53.089.357
4_epith	693	19	53.096.635	53.097.169
4_epith	694	19	53.883.761	53.884.626
4_epith	695	19	54.295.944	54.296.341
4_epith	696	19	54.659.259	54.659.794
4_epith	697	19	54.691.924	54.692.507
4_epith	698	19	56.510.765	56.511.423
4_epith	699	19	56.599.557	56.599.973
4_epith	700	19	57.046.383	57.046.829
4_epith	701	19	57.315.300	57.316.174
4_epith	702	19	59.468.329	59.468.769
4_epith	703	19	59.706.057	59.706.725
4_epith	704	19	59.760.295	59.761.098
4_epith	705	19	61.275.313	61.276.004
4_epith	706	19	61.299.543	61.299.940
4_epith	707	2	3.318.028	3.318.349
4_epith	708	2	3.643.892	3.644.532
4_epith	709	2	3.665.959	3.666.458
4_epith	710	2	5.293.690	5.294.377
4_epith	711	2	5.319.195	5.319.925
4_epith	712	2	5.733.913	5.734.412
4_epith	713	2	6.186.021	6.186.656
4_epith	714	2	6.191.393	6.191.776
4_epith	715	2	11.355.667	11.356.280
4_epith	716	2	11.364.674	11.365.381
4_epith	717	2	11.456.545	11.457.027
4_epith	718	2	11.461.775	11.462.334
4_epith	719	2	19.482.144	19.482.717
4_epith	720	2	22.600.089	22.600.724
4_epith	721	2	22.729.813	22.730.493
4_epith	722	2	24.922.898	24.923.516
4_epith	723	2	24.924.999	24.925.423
4_epith	724	2	25.142.297	25.142.793
4_epith	725	2	25.552.488	25.553.203
4_epith	726	2	26.510.188	26.510.723
4_epith	727	2	26.999.288	26.999.647
4_epith	728	2	27.537.088	27.537.721
4_epith	729	2	28.951.066	28.951.744
4_epith	730	2	30.002.889	30.003.277
4_epith	731	2	30.897.834	30.898.369
4_epith	732	2	32.243.661	32.244.040
4_epith	733	2	32.357.082	32.357.649
4_epith	734	2	32.462.923	32.463.853
4_epith	735	2	35.089.313	35.090.006
4_epith	736	2	35.123.401	35.124.068
4_epith	737	2	36.107.301	36.107.806
4_epith	738	2	37.869.139	37.869.816
4_epith	739	2	48.489.840	48.490.377
4_epith	740	2	49.205.216	49.205.787
4_epith	741	2	49.437.366	49.438.409
4_epith	742	2	49.700.694	49.701.234
4_epith	743	2	50.529.583	50.530.232
4_epith	744	2	59.465.502	59.466.152
4_epith	745	2	59.551.705	59.552.345
4_epith	746	2	69.467.119	69.467.798
4_epith	747	2	69.467.834	69.468.497
4_epith	748	2	69.902.123	69.902.812
4_epith	749	2	71.000.709	71.001.377
4_epith	750	2	71.794.571	71.795.043
4_epith	751	2	72.234.948	72.235.596
4_epith	752	2	72.287.278	72.287.860
4_epith	753	2	79.610.406	79.611.003
4_epith	754	2	85.366.191	85.366.860
4_epith	755	2	85.394.882	85.395.360
4_epith	756	2	90.235.195	90.235.447
4_epith	757	2	92.108.953	92.109.610
4_epith	758	2	93.283.314	93.283.867
4_epith	759	2	101.672.488	101.673.037
4_epith	760	2	101.982.388	101.982.967
4_epith	761	2	102.984.159	102.985.211
4_epith	762	2	103.049.425	103.050.052
4_epith	763	2	104.557.914	104.558.424
4_epith	764	2	110.031.924	110.032.584
4_epith	765	2	114.526.840	114.527.511
4_epith	766	2	117.008.135	117.008.693
4_epith	767	2	117.821.690	117.822.413
4_epith	768	2	118.051.292	118.051.899
4_epith	769	2	118.316.232	118.316.832
4_epith	770	2	119.029.480	119.030.064
4_epith	771	2	125.626.016	125.626.646
4_epith	772	2	125.651.859	125.652.445
4_epith	773	2	130.878.420	130.879.284
4_epith	774	2	131.029.675	131.030.800
4_epith	775	2	131.334.155	131.334.841
4_epith	776	2	135.040.817	135.041.438
4_epith	777	2	135.396.944	135.397.530
4_epith	778	2	143.632.157	143.632.786
4_epith	779	2	144.120.765	144.121.534
4_epith	780	2	144.125.927	144.126.619
4_epith	781	2	144.369.252	144.369.905
4_epith	782	2	144.370.406	144.371.279
4_epith	783	2	145.626.931	145.627.538
4_epith	784	2	147.671.830	147.672.445
4_epith	785	2	150.438.562	150.439.647
4_epith	786	2	151.837.389	151.838.007
4_epith	787	2	151.958.211	151.959.065
4_epith	788	2	152.597.218	152.597.761
4_epith	789	2	152.611.037	152.611.800
4_epith	790	2	152.645.624	152.646.585
4_epith	791	2	157.541.122	157.541.733
4_epith	792	2	157.948.588	157.949.412
4_epith	793	2	158.003.462	158.004.093
4_epith	794	2	158.348.728	158.349.308
4_epith	795	2	159.264.591	159.265.129
4_epith	796	2	160.630.689	160.631.287
4_epith	797	2	161.056.106	161.056.509
4_epith	798	2	162.345.893	162.346.555
4_epith	799	2	163.256.473	163.257.179
4_epith	800	2	163.885.439	163.886.157
4_epith	801	2	164.344.417	164.345.042
4_epith	802	2	164.401.504	164.402.101
4_epith	803	2	164.508.647	164.509.298
4_epith	804	2	165.763.781	165.764.335
4_epith	805	2	165.928.283	165.928.918
4_epith	806	2	165.968.034	165.968.780
4_epith	807	2	167.648.779	167.649.433
4_epith	808	2	167.669.941	167.670.510
4_epith	809	2	167.685.962	167.686.571
4_epith	810	2	167.775.847	167.776.660
4_epith	811	2	168.371.283	168.371.824
4_epith	812	2	170.081.433	170.081.994
4_epith	813	2	170.352.015	170.352.626
4_epith	814	2	170.414.067	170.414.712
4_epith	815	2	172.639.382	172.639.902
4_epith	816	2	173.479.023	173.479.717
4_epith	817	2	180.812.348	180.812.809
4_epith	818	2	181.651.860	181.653.001
4_epith	819	2	181.662.876	181.663.306
4_epith	820	2	181.664.851	181.666.242
4_epith	821	3	5.860.531	5.860.922
4_epith	822	3	8.245.145	8.245.631
4_epith	823	3	8.245.688	8.246.672
4_epith	824	3	9.567.248	9.568.045
4_epith	825	3	19.308.278	19.308.682
4_epith	826	3	19.412.031	19.412.467
4_epith	827	3	19.466.772	19.467.192
4_epith	828	3	19.853.822	19.854.168
4_epith	829	3	21.851.636	21.852.184
4_epith	830	3	29.752.347	29.752.898
4_epith	831	3	29.883.300	29.883.712
4_epith	832	3	29.893.299	29.893.962
4_epith	833	3	30.213.768	30.214.410
4_epith	834	3	30.351.531	30.352.041
4_epith	835	3	30.671.398	30.672.047
4_epith	836	3	33.905.285	33.905.768
4_epith	837	3	35.419.003	35.419.519
4_epith	838	3	37.657.075	37.657.559
4_epith	839	3	40.956.303	40.956.794
4_epith	840	3	40.999.317	40.999.991
4_epith	841	3	41.215.077	41.215.512
4_epith	842	3	50.413.907	50.414.500
4_epith	843	3	51.025.767	51.026.340
4_epith	844	3	52.404.925	52.405.438
4_epith	845	3	65.161.746	65.162.265
4_epith	846	3	65.667.330	65.668.450
4_epith	847	3	73.308.597	73.309.113
4_epith	848	3	78.997.993	78.998.440
4_epith	849	3	79.602.214	79.602.861
4_epith	850	3	79.668.601	79.669.225
4_epith	851	3	84.578.178	84.578.927
4_epith	852	3	85.756.286	85.756.951
4_epith	853	3	91.973.902	91.974.369
4_epith	854	3	92.165.588	92.166.191
4_epith	855	3	94.123.259	94.123.722
4_epith	856	3	96.360.754	96.361.347
4_epith	857	3	99.784.914	99.785.403
4_epith	858	3	101.452.061	101.452.805
4_epith	859	3	101.464.987	101.465.515
4_epith	860	3	101.474.344	101.474.883
4_epith	861	3	101.495.783	101.496.287
4_epith	862	3	101.681.765	101.682.525
4_epith	863	3	102.218.798	102.219.417
4_epith	864	3	102.396.332	102.396.972
4_epith	865	3	102.758.274	102.758.722
4_epith	866	3	103.297.858	103.298.451
4_epith	867	3	103.605.403	103.606.635
4_epith	868	3	105.147.523	105.148.046
4_epith	869	3	105.767.789	105.768.411
4_epith	870	3	105.973.508	105.974.045
4_epith	871	3	107.726.246	107.726.681
4_epith	872	3	108.097.318	108.097.874
4_epith	873	3	108.098.053	108.098.693
4_epith	874	3	108.107.697	108.108.283
4_epith	875	3	108.365.264	108.365.991
4_epith	876	3	108.491.981	108.492.579
4_epith	877	3	121.128.215	121.128.849
4_epith	878	3	121.307.612	121.308.290
4_epith	879	3	121.339.258	121.339.844
4_epith	880	3	121.340.925	121.341.531
4_epith	881	3	121.371.847	121.372.426
4_epith	882	3	122.120.461	122.120.921
4_epith	883	3	126.363.035	126.363.405
4_epith	884	3	129.295.755	129.296.333
4_epith	885	3	130.536.146	130.536.500
4_epith	886	3	131.159.404	131.159.990
4_epith	887	3	131.170.789	131.171.500
4_epith	888	3	137.659.409	137.659.823
4_epith	889	3	137.857.985	137.858.622
4_epith	890	3	138.178.510	138.179.199
4_epith	891	3	138.555.248	138.555.886
4_epith	892	3	144.131.336	144.131.762
4_epith	893	3	145.854.702	145.855.344
4_epith	894	3	154.386.025	154.386.492
4_epith	895	4	3.007.828	3.011.775
4_epith	896	4	4.516.318	4.516.876
4_epith	897	4	10.959.900	10.960.515
4_epith	898	4	11.015.426	11.015.902
4_epith	899	4	11.050.760	11.051.213
4_epith	900	4	11.899.608	11.900.200
4_epith	901	4	15.640.639	15.641.142
4_epith	902	4	20.118.840	20.119.369
4_epith	903	4	25.817.277	25.817.972
4_epith	904	4	25.822.604	25.823.018
4_epith	905	4	29.079.573	29.080.035
4_epith	906	4	40.833.720	40.834.344
4_epith	907	4	41.595.164	41.595.651
4_epith	908	4	45.642.141	45.642.744
4_epith	909	4	46.567.901	46.568.388
4_epith	910	4	46.597.389	46.597.832
4_epith	911	4	46.608.946	46.609.639
4_epith	912	4	46.610.196	46.610.930
4_epith	913	4	47.584.695	47.585.108
4_epith	914	4	53.528.718	53.529.192
4_epith	915	4	55.941.914	55.942.515
4_epith	916	4	56.001.920	56.002.370
4_epith	917	4	56.126.419	56.127.158
4_epith	918	4	59.169.776	59.170.291
4_epith	919	4	59.348.689	59.349.242
4_epith	920	4	59.400.232	59.401.006
4_epith	921	4	59.892.128	59.892.823
4_epith	922	4	69.482.804	69.483.439
4_epith	923	4	75.596.396	75.596.859
4_epith	924	4	84.273.396	84.274.041
4_epith	925	4	88.740.893	88.741.608
4_epith	926	4	89.298.187	89.298.780
4_epith	927	4	95.513.281	95.513.932
4_epith	928	4	95.694.920	95.695.474
4_epith	929	4	97.924.385	97.925.005
4_epith	930	4	98.143.793	98.144.380
4_epith	931	4	98.167.357	98.167.861
4_epith	932	4	99.967.873	99.968.332
4_epith	933	4	104.950.939	104.951.941
4_epith	934	4	104.952.235	104.952.895
4_epith	935	4	105.000.568	105.001.247
4_epith	936	4	105.866.412	105.867.141
4_epith	937	4	105.872.315	105.873.346
4_epith	938	4	106.214.015	106.214.598
4_epith	939	4	109.103.398	109.103.982
4_epith	940	4	109.166.139	109.166.568
4_epith	941	4	114.262.219	114.262.776
4_epith	942	4	114.266.587	114.267.112
4_epith	943	4	114.789.885	114.790.391
4_epith	944	4	114.997.958	114.998.428
4_epith	945	4	117.582.626	117.583.158
4_epith	946	4	118.673.901	118.674.540
4_epith	947	4	119.489.227	119.489.640
4_epith	948	4	120.094.115	120.094.741
4_epith	949	4	120.189.061	120.189.858
4_epith	950	4	120.289.193	120.289.876
4_epith	951	4	120.746.247	120.746.657
4_epith	952	4	120.749.919	120.750.459
4_epith	953	4	121.703.888	121.704.531
4_epith	954	4	122.635.860	122.636.428
4_epith	955	4	122.658.126	122.658.496
4_epith	956	4	122.723.471	122.724.061
4_epith	957	4	123.812.261	123.812.790
4_epith	958	4	128.828.434	128.829.120
4_epith	959	4	128.835.549	128.836.109
4_epith	960	4	129.051.499	129.052.033
4_epith	961	4	129.138.305	129.139.016
4_epith	962	4	132.030.430	132.031.039
4_epith	963	4	132.110.754	132.111.219
4_epith	964	4	132.657.604	132.658.220
4_epith	965	4	132.658.543	132.659.277
4_epith	966	4	132.659.297	132.659.893
4_epith	967	4	134.508.295	134.508.764
4_epith	968	4	135.234.942	135.235.577
4_epith	969	4	135.387.904	135.388.497
4_epith	970	4	135.394.828	135.395.374
4_epith	971	4	135.405.916	135.406.524
4_epith	972	4	135.436.390	135.436.937
4_epith	973	4	135.604.115	135.604.804
4_epith	974	4	135.943.127	135.943.691
4_epith	975	4	136.653.514	136.654.116
4_epith	976	4	137.329.191	137.329.879
4_epith	977	4	139.575.219	139.575.786
4_epith	978	4	140.329.432	140.330.062
4_epith	979	4	140.604.563	140.605.388
4_epith	980	4	141.125.845	141.126.390
4_epith	981	4	141.484.713	141.485.395
4_epith	982	4	141.787.098	141.787.530
4_epith	983	4	141.790.578	141.791.126
4_epith	984	4	142.749.097	142.749.761
4_epith	985	4	144.491.412	144.492.108
4_epith	986	4	144.539.246	144.539.681
4_epith	987	4	144.539.693	144.540.231
4_epith	988	4	144.573.808	144.574.389
4_epith	989	4	144.614.415	144.615.122
4_epith	990	4	144.662.282	144.662.752
4_epith	991	4	144.928.593	144.929.034
4_epith	992	4	149.149.441	149.150.485
4_epith	993	4	149.186.905	149.188.048
4_epith	994	4	149.190.599	149.191.475
4_epith	995	4	149.263.913	149.264.435
4_epith	996	4	150.059.102	150.059.871
4_epith	997	4	150.085.509	150.086.086
4_epith	998	4	150.198.936	150.200.146
4_epith	999	4	150.245.649	150.246.280
4_epith	1.000	4	151.276.609	151.277.246
4_epith	1.001	4	151.573.326	151.574.187
4_epith	1.002	4	152.287.006	152.287.663
4_epith	1.003	4	153.396.294	153.397.085
4_epith	1.004	4	154.303.254	154.304.157
4_epith	1.005	4	154.491.214	154.491.798
4_epith	1.006	4	154.939.298	154.939.948
4_epith	1.007	5	20.878.798	20.879.471
4_epith	1.008	5	24.802.634	24.803.229
4_epith	1.009	5	28.235.232	28.235.608
4_epith	1.010	5	28.381.830	28.382.512
4_epith	1.011	5	31.678.845	31.679.393
4_epith	1.012	5	32.208.104	32.208.638
4_epith	1.013	5	32.269.028	32.269.530
4_epith	1.014	5	33.076.506	33.077.097
4_epith	1.015	5	33.079.082	33.079.484
4_epith	1.016	5	33.080.111	33.080.883
4_epith	1.017	5	33.808.906	33.809.488
4_epith	1.018	5	35.467.093	35.467.642
4_epith	1.019	5	37.414.689	37.415.735
4_epith	1.020	5	37.436.607	37.437.097
4_epith	1.021	5	37.690.020	37.690.600
4_epith	1.022	5	38.144.486	38.144.958
4_epith	1.023	5	38.481.440	38.482.247
4_epith	1.024	5	39.651.967	39.652.564
4_epith	1.025	5	53.416.699	53.417.356
4_epith	1.026	5	64.766.665	64.767.291
4_epith	1.027	5	73.288.111	73.288.543
4_epith	1.028	5	73.784.222	73.784.807
4_epith	1.029	5	74.342.614	74.343.153
4_epith	1.030	5	75.908.765	75.909.487
4_epith	1.031	5	77.544.075	77.544.636
4_epith	1.032	5	77.553.698	77.554.236
4_epith	1.033	5	77.594.065	77.594.569
4_epith	1.034	5	77.997.056	77.997.716
4_epith	1.035	5	78.096.108	78.096.691
4_epith	1.036	5	80.794.558	80.794.976
4_epith	1.037	5	87.927.861	87.928.531
4_epith	1.038	5	87.931.739	87.932.133
4_epith	1.039	5	87.991.396	87.991.891
4_epith	1.040	5	87.991.963	87.992.586
4_epith	1.041	5	91.040.358	91.041.050
4_epith	1.042	5	92.154.626	92.155.275
4_epith	1.043	5	92.156.577	92.157.073
4_epith	1.044	5	92.690.555	92.691.033
4_epith	1.045	5	101.065.893	101.066.404
4_epith	1.046	5	102.448.710	102.449.206
4_epith	1.047	5	104.217.866	104.218.597
4_epith	1.048	5	104.228.347	104.228.858
4_epith	1.049	5	107.464.908	107.465.362
4_epith	1.050	5	112.937.005	112.937.503
4_epith	1.051	5	113.026.852	113.027.378
4_epith	1.052	5	113.028.032	113.028.724
4_epith	1.053	5	113.064.638	113.065.854
4_epith	1.054	5	114.623.021	114.623.258
4_epith	1.055	5	115.243.207	115.243.726
4_epith	1.056	5	115.877.409	115.878.078
4_epith	1.057	5	116.459.424	116.460.040
4_epith	1.058	5	116.841.592	116.842.070
4_epith	1.059	5	116.857.156	116.857.744
4_epith	1.060	5	116.869.388	116.870.093
4_epith	1.061	5	122.764.768	122.765.552
4_epith	1.062	5	123.386.900	123.387.411
4_epith	1.063	5	124.256.145	124.256.686
4_epith	1.064	5	124.956.788	124.957.116
4_epith	1.065	5	130.668.245	130.668.713
4_epith	1.066	5	130.676.555	130.677.099
4_epith	1.067	5	133.070.631	133.071.563
4_epith	1.068	5	135.459.729	135.460.203
4_epith	1.069	5	137.548.474	137.549.171
4_epith	1.070	5	138.112.847	138.113.308
4_epith	1.071	5	138.137.169	138.137.805
4_epith	1.072	5	138.147.942	138.148.335
4_epith	1.073	5	139.319.318	139.319.795
4_epith	1.074	5	140.267.204	140.267.830
4_epith	1.075	5	147.910.263	147.910.738
4_epith	1.076	5	148.360.470	148.361.041
4_epith	1.077	5	149.320.905	149.321.558
4_epith	1.078	5	149.492.009	149.492.648
4_epith	1.079	6	5.392.972	5.393.645
4_epith	1.080	6	5.969.014	5.969.531
4_epith	1.081	6	6.126.706	6.127.103
4_epith	1.082	6	6.148.992	6.149.683
4_epith	1.083	6	6.169.686	6.170.183
4_epith	1.084	6	6.172.577	6.173.111
4_epith	1.085	6	8.055.916	8.056.386
4_epith	1.086	6	8.302.339	8.302.970
4_epith	1.087	6	29.698.193	29.699.137
4_epith	1.088	6	30.325.127	30.325.607
4_epith	1.089	6	31.218.110	31.218.496
4_epith	1.090	6	31.235.005	31.235.657
4_epith	1.091	6	31.320.253	31.320.849
4_epith	1.092	6	35.238.107	35.238.633
4_epith	1.093	6	39.158.038	39.158.747
4_epith	1.094	6	39.269.126	39.269.658
4_epith	1.095	6	39.277.453	39.278.146
4_epith	1.096	6	39.728.294	39.728.750
4_epith	1.097	6	47.341.023	47.341.616
4_epith	1.098	6	48.071.122	48.071.487
4_epith	1.099	6	53.498.776	53.499.431
4_epith	1.100	6	54.381.700	54.382.259
4_epith	1.101	6	54.988.875	54.989.607
4_epith	1.102	6	55.202.686	55.203.349
4_epith	1.103	6	56.856.794	56.857.250
4_epith	1.104	6	60.109.344	60.109.674
4_epith	1.105	6	64.823.290	64.823.712
4_epith	1.106	6	66.803.488	66.804.161
4_epith	1.107	6	71.900.461	71.901.039
4_epith	1.108	6	72.148.391	72.148.873
4_epith	1.109	6	72.250.827	72.251.403
4_epith	1.110	6	72.600.125	72.600.806
4_epith	1.111	6	78.954.844	78.955.462
4_epith	1.112	6	81.990.743	81.991.349
4_epith	1.113	6	82.720.996	82.721.572
4_epith	1.114	6	83.252.230	83.252.937
4_epith	1.115	6	84.442.062	84.442.664
4_epith	1.116	6	84.464.679	84.465.075
4_epith	1.117	6	86.725.849	86.726.565
4_epith	1.118	6	86.777.140	86.777.636
4_epith	1.119	6	86.782.786	86.783.128
4_epith	1.120	6	87.965.021	87.965.576
4_epith	1.121	6	88.228.611	88.229.597
4_epith	1.122	6	88.762.261	88.762.784
4_epith	1.123	6	90.421.062	90.421.725
4_epith	1.124	6	90.532.161	90.532.753
4_epith	1.125	6	90.570.613	90.571.104
4_epith	1.126	6	90.610.108	90.610.823
4_epith	1.127	6	90.653.760	90.654.405
4_epith	1.128	6	93.765.696	93.765.977
4_epith	1.129	6	94.105.575	94.106.454
4_epith	1.130	6	97.229.605	97.230.217
4_epith	1.131	6	100.009.684	100.010.392
4_epith	1.132	6	100.747.998	100.748.592
4_epith	1.133	6	101.720.592	101.721.206
4_epith	1.134	6	112.820.849	112.821.857
4_epith	1.135	6	113.860.496	113.861.272
4_epith	1.136	6	113.885.758	113.886.188
4_epith	1.137	6	113.895.454	113.896.063
4_epith	1.138	6	114.972.709	114.973.280
4_epith	1.139	6	115.834.249	115.834.759
4_epith	1.140	6	115.912.645	115.913.063
4_epith	1.141	6	117.898.023	117.898.906
4_epith	1.142	6	119.368.659	119.369.413
4_epith	1.143	6	120.945.477	120.946.088
4_epith	1.144	6	120.967.899	120.968.680
4_epith	1.145	6	120.997.900	120.998.233
4_epith	1.146	6	120.998.276	120.999.124
4_epith	1.147	6	122.698.012	122.698.633
4_epith	1.148	6	122.702.630	122.703.202
4_epith	1.149	6	122.745.239	122.745.788
4_epith	1.150	6	124.643.992	124.644.740
4_epith	1.151	6	125.270.334	125.270.727
4_epith	1.152	6	125.377.414	125.378.080
4_epith	1.153	6	125.426.803	125.427.459
4_epith	1.154	6	125.653.192	125.653.863
4_epith	1.155	6	128.127.889	128.128.497
4_epith	1.156	6	128.225.423	128.225.935
4_epith	1.157	6	134.015.216	134.015.916
4_epith	1.158	6	134.776.259	134.776.956
4_epith	1.159	6	138.034.831	138.035.404
4_epith	1.160	6	140.518.562	140.519.317
4_epith	1.161	6	143.100.869	143.101.628
4_epith	1.162	6	143.108.478	143.109.055
4_epith	1.163	6	143.114.761	143.115.512
4_epith	1.164	6	143.273.936	143.274.365
4_epith	1.165	6	144.983.712	144.984.303
4_epith	1.166	6	145.010.893	145.011.727
4_epith	1.167	6	145.916.929	145.917.398
4_epith	1.168	6	146.380.726	146.381.345
4_epith	1.169	6	146.790.236	146.791.037
4_epith	1.170	6	147.666.453	147.667.073
4_epith	1.171	6	149.096.940	149.097.552
4_epith	1.172	7	3.201.105	3.201.520
4_epith	1.173	7	3.347.373	3.347.985
4_epith	1.174	7	4.404.162	4.404.776
4_epith	1.175	7	13.899.501	13.900.206
4_epith	1.176	7	16.642.165	16.642.905
4_epith	1.177	7	16.996.310	16.996.894
4_epith	1.178	7	19.133.563	19.134.026
4_epith	1.179	7	25.209.341	25.209.897
4_epith	1.180	7	27.568.168	27.568.689
4_epith	1.181	7	27.903.022	27.903.674
4_epith	1.182	7	29.161.258	29.161.919
4_epith	1.183	7	31.004.902	31.005.492
4_epith	1.184	7	31.858.733	31.859.359
4_epith	1.185	7	51.301.964	51.302.466
4_epith	1.186	7	51.474.211	51.474.778
4_epith	1.187	7	52.935.337	52.935.893
4_epith	1.188	7	56.401.145	56.401.724
4_epith	1.189	7	56.419.174	56.419.640
4_epith	1.190	7	56.508.084	56.508.675
4_epith	1.191	7	65.964.210	65.964.858
4_epith	1.192	7	71.041.585	71.042.293
4_epith	1.193	7	71.062.414	71.062.945
4_epith	1.194	7	71.301.254	71.301.751
4_epith	1.195	7	72.189.059	72.189.663
4_epith	1.196	7	72.600.605	72.601.234
4_epith	1.197	7	72.601.898	72.602.397
4_epith	1.198	7	74.002.910	74.003.515
4_epith	1.199	7	74.723.624	74.724.254
4_epith	1.200	7	74.766.456	74.766.900
4_epith	1.201	7	75.209.746	75.210.388
4_epith	1.202	7	75.219.604	75.220.187
4_epith	1.203	7	76.543.106	76.543.557
4_epith	1.204	7	78.510.579	78.511.037
4_epith	1.205	7	81.565.127	81.565.688
4_epith	1.206	7	81.863.945	81.864.561
4_epith	1.207	7	81.910.717	81.911.281
4_epith	1.208	7	81.911.493	81.912.108
4_epith	1.209	7	82.135.029	82.135.557
4_epith	1.210	7	86.068.661	86.069.179
4_epith	1.211	7	86.473.785	86.474.237
4_epith	1.212	7	87.558.429	87.559.327
4_epith	1.213	7	87.908.465	87.909.506
4_epith	1.214	7	88.052.500	88.052.937
4_epith	1.215	7	88.076.743	88.077.231
4_epith	1.216	7	88.118.225	88.118.673
4_epith	1.217	7	90.976.242	90.976.570
4_epith	1.218	7	104.540.400	104.540.995
4_epith	1.219	7	105.333.655	105.334.247
4_epith	1.220	7	105.964.611	105.965.074
4_epith	1.221	7	108.456.640	108.457.186
4_epith	1.222	7	117.260.209	117.260.944
4_epith	1.223	7	117.935.741	117.936.163
4_epith	1.224	7	117.965.676	117.966.119
4_epith	1.225	7	118.056.965	118.057.404
4_epith	1.226	7	119.470.274	119.470.936
4_epith	1.227	7	119.778.205	119.778.825
4_epith	1.228	7	125.359.233	125.359.928
4_epith	1.229	7	125.395.834	125.396.413
4_epith	1.230	7	130.370.450	130.371.011
4_epith	1.231	7	133.819.692	133.820.269
4_epith	1.232	7	134.224.393	134.224.914
4_epith	1.233	7	135.737.818	135.738.374
4_epith	1.234	7	136.976.185	136.976.852
4_epith	1.235	7	137.863.450	137.864.571
4_epith	1.236	7	137.889.229	137.889.981
4_epith	1.237	7	138.004.074	138.004.782
4_epith	1.238	7	140.210.975	140.211.652
4_epith	1.239	7	140.700.349	140.700.837
4_epith	1.240	7	144.719.406	144.720.143
4_epith	1.241	7	144.743.667	144.744.215
4_epith	1.242	7	146.110.870	146.111.823
4_epith	1.243	7	147.276.556	147.277.011
4_epith	1.244	7	147.893.312	147.893.773
4_epith	1.245	7	150.205.882	150.206.386
4_epith	1.246	7	151.109.305	151.109.845
4_epith	1.247	7	151.110.024	151.110.604
4_epith	1.248	8	3.516.631	3.517.127
4_epith	1.249	8	8.065.366	8.065.749
4_epith	1.250	8	8.326.302	8.327.038
4_epith	1.251	8	10.185.291	10.185.783
4_epith	1.252	8	14.340.463	14.340.931
4_epith	1.253	8	14.408.203	14.408.601
4_epith	1.254	8	14.678.335	14.678.823
4_epith	1.255	8	15.018.439	15.019.115
4_epith	1.256	8	18.791.548	18.792.153
4_epith	1.257	8	19.923.954	19.924.283
4_epith	1.258	8	19.924.696	19.925.065
4_epith	1.259	8	25.691.063	25.691.468
4_epith	1.260	8	26.315.947	26.316.779
4_epith	1.261	8	27.990.521	27.991.139
4_epith	1.262	8	35.111.536	35.112.120
4_epith	1.263	8	36.883.179	36.883.626
4_epith	1.264	8	36.887.207	36.887.737
4_epith	1.265	8	37.255.446	37.256.208
4_epith	1.266	8	42.059.385	42.060.305
4_epith	1.267	8	42.081.610	42.082.392
4_epith	1.268	8	46.366.998	46.367.476
4_epith	1.269	8	46.943.727	46.944.204
4_epith	1.270	8	48.131.006	48.131.579
4_epith	1.271	8	48.131.609	48.132.097
4_epith	1.272	8	56.206.720	56.207.144
4_epith	1.273	8	60.987.920	60.988.207
4_epith	1.274	8	63.611.246	63.611.943
4_epith	1.275	8	63.726.496	63.727.048
4_epith	1.276	8	63.838.499	63.839.069
4_epith	1.277	8	67.404.687	67.405.221
4_epith	1.278	8	71.230.855	71.231.491
4_epith	1.279	8	71.554.825	71.555.482
4_epith	1.280	8	71.640.309	71.640.832
4_epith	1.281	8	73.094.112	73.094.786
4_epith	1.282	8	73.173.128	73.173.671
4_epith	1.283	8	73.357.328	73.357.868
4_epith	1.284	8	73.956.910	73.957.146
4_epith	1.285	8	75.662.073	75.662.515
4_epith	1.286	8	76.142.833	76.143.274
4_epith	1.287	8	81.638.316	81.638.928
4_epith	1.288	8	83.823.620	83.824.119
4_epith	1.289	8	88.011.697	88.012.270
4_epith	1.290	8	91.949.108	91.949.554
4_epith	1.291	8	93.638.178	93.638.902
4_epith	1.292	8	95.722.073	95.722.509
4_epith	1.293	8	95.808.353	95.808.770
4_epith	1.294	8	96.686.385	96.686.938
4_epith	1.295	8	96.712.887	96.713.865
4_epith	1.296	8	96.748.327	96.748.744
4_epith	1.297	8	97.901.936	97.902.449
4_epith	1.298	8	104.254.017	104.254.340
4_epith	1.299	8	106.764.743	106.765.193
4_epith	1.300	8	109.144.331	109.144.854
