name	name2	strand	txStart	txEnd
NM_015817	Plpp2	-	78989168	78996532
NM_001302442	Plpp2	-	78989168	78996532
NM_001302390	Plpp2	-	78989168	78996532
NM_001302389	Plpp2	-	78989168	78996532
NM_001316699	Mier2	-	79002989	79017873
NM_027422	Mier2	-	79002989	79017873
NM_011583	Theg	-	79039221	79049881
NM_001168624	C2cd4c	-	79069598	79076770
NM_013591	Madcam1	+	79127318	79131281
NM_001302499	Gzmm	+	79156570	79158006
NM_001302485	Gzmm	+	79151764	79158006
NM_008504	Gzmm	+	79151764	79158006
NM_001024539	Shc2	-	79080682	79100663
NM_148934	Tpgs1	+	79132154	79138871
NM_199226	Theg	-	79039221	79049881
NM_198614	C2cd4c	-	79069598	79076763
NM_144528	Rnf126	-	79221259	79229697
NM_001042710	Prss57	-	79244218	79251730
NM_023128	Palm	+	79256316	79283641
NM_001161747	Palm	+	79256316	79283641
NM_172551	Polrmt	-	79198869	79209326
NM_031380	Fstl3	+	79240018	79245375
NM_001283013	Ptbp1	+	79317176	79327180
NM_198107	Med16	-	79357451	79371683
NM_177994	R3hdm4	-	79372797	79379675
NM_001288625	Arid3a	+	79390085	79417763
NM_013459	Cfd	+	79353597	79355405
NM_007880	Arid3a	+	79389787	79417763
NM_053244	Kiss1r	+	79379715	79385017
NM_008956	Ptbp1	+	79317176	79327180
NM_015779	Elane	+	79349056	79350961
NM_001163276	Med16	-	79357451	79371683
NM_001077363	Ptbp1	+	79317176	79327180
NM_001170935	Plppr3	-	79323219	79337379
NM_001288626	Arid3a	+	79389787	79417763
NM_001291915	Cfd	+	79353597	79355405
NM_181681	Plppr3	-	79327525	79337379
NM_001142701	Hmha1	+	79479416	79494216
NM_001037741	Gpx4	+	79516763	79519184
NM_130455	Grin3b	+	79433468	79439935
NM_027521	Hmha1	+	79482419	79494216
NM_007725	Cnn2	+	79451344	79458145
NM_001003949	Tmem259	-	79439864	79447075
NM_008162	Gpx4	+	79516232	79519184
NM_013850	Abca7	+	79460359	79478317
NM_021565	Midn	+	79611016	79621113
NM_001195268	Cbarp	-	79593178	79600132
NM_025313	Atp5d	+	79605059	79608563
NM_001305799	Midn	+	79612426	79621113
NM_001301854	Stk11	+	79578547	79593430
NM_001305798	Midn	+	79611016	79621113
NM_001301853	Stk11	+	79578547	79591257
NM_011492	Stk11	+	79578547	79593430
NM_007909	Efna2	+	79642226	79652755
NM_008793	Pcsk4	-	79784027	79792218
NM_009091	Rps15	+	79755175	79756859
NM_139292	Reep6	+	79792889	79799186
NM_133188	Dazap1	+	79727735	79751158
NM_010255	Gamt	-	79720895	79723713
NM_001285435	Adamtsl5	-	79802537	79811193
NM_001122605	Dazap1	+	79727735	79751158
NM_001204931	Reep6	+	79792889	79799186
NM_011789	Apc2	+	79764564	79781001
NM_025521	2310011J03Rik	-	79780999	79783293
NM_001122604	Dazap1	+	79727735	79751158
NM_001310726	Rps15	+	79755253	79756859
NM_001164153	Tcf3	-	79871909	79896398
NM_001164149	Tcf3	-	79871909	79896398
NM_025650	Uqcr11	-	79865741	79869566
NM_001306143	Mbd3	-	79855283	79862276
NM_001164152	Tcf3	-	79871909	79896398
NM_013595	Mbd3	-	79855283	79862276
NM_001164147	Tcf3	-	79871909	79896398
NM_001164151	Tcf3	-	79871909	79896398
NM_001164150	Tcf3	-	79871909	79896398
NM_001164148	Tcf3	-	79871909	79896398
NM_198615	Mex3d	-	79843099	79850396
NM_011548	Tcf3	-	79871909	79896398
NM_001100606	Adat3	+	80065624	80070399
NM_019575	Scamp4	+	80065626	80078528
NM_025852	Rexo1	-	80003670	80024305
NM_078477	Klf16	-	80029865	80040041
NM_145421	Abhd17a	-	80046393	80053086
NM_145361	Btbd2	-	80105361	80119816
NM_021462	Mknk2	-	80128062	80139038
NM_134002	Csnk1g2	+	80085524	80103516
NM_001159591	Csnk1g2	+	80092400	80103516
NM_027829	Izumo4	+	80165437	80168127
NM_001013758	Lingo3	-	80295547	80306784
NM_001301034	Oaz1	+	80289400	80292035
NM_028001	Jsrp1	-	80271240	80276243
NM_175195	Sppl2b	+	80318019	80331453
NM_025349	Lsm7	-	80315569	80317954
NM_008753	Oaz1	+	80289400	80292035
NM_007445	Amh	+	80267992	80270393
NM_013651	Sf3a2	+	80261479	80267667
NM_023900	Plekhj1	-	80258843	80261371
NM_001038655	Gng7	-	80411368	80464110
NM_010722	Lmnb2	-	80364107	80380990
NM_013895	Timm13	-	80362194	80363714
NM_010319	Gng7	-	80411368	80477670
NM_022653	Thop1	+	80532827	80545105
NM_023138	Map2k2	+	80568691	80587442
NM_007828	Dapk3	+	80646662	80655942
NM_007907	Eef2	+	80639375	80645254
NM_001285854	Matk	+	80720043	80725726
NM_001190474	Dapk3	+	80645751	80655942
NM_001190473	Dapk3	+	80646007	80655942
NM_010768	Matk	+	80720043	80725726
NM_018758	Apba3	+	80730916	80735992
NM_001285855	Matk	+	80715679	80725726
NM_001285853	Matk	+	80720043	80725726
NM_001163166	Hmg20b	-	80808790	80813202
NM_001163165	Hmg20b	-	80808790	80813171
NM_010440	Hmg20b	-	80808790	80813172
NM_009325	Tbxa2r	+	80791447	80797919
NM_027381	Cactin	+	80783847	80788996
NM_001014836	4930404N11Rik	-	80826768	80828565
NM_001146687	Pip5k1c	+	80755707	80782719
NM_008844	Pip5k1c	+	80755707	80782719
NM_133964	Dohh	+	80847172	80851097
NM_001293647	Pip5k1c	+	80755707	80782719
NM_001277265	Tbxa2r	+	80791447	80797919
NM_001293646	Pip5k1c	+	80755707	80782719
NM_010102	S1pr4	-	80960489	80962882
NM_176954	Celf5	-	80921972	80945454
NM_001311127	Celf5	-	80921971	80935876
NM_001311126	Celf5	-	80921971	80937589
NM_001311124	Celf5	-	80921971	80945454
NM_001252401	Tle2	+	81038031	81053218
NM_010347	Aes	+	81022188	81029116
NM_027480	Ankrd24	+	81091284	81110357
NM_001163430	Sirt6	-	81084530	81090067
NM_181586	Sirt6	-	81084530	81090353
NM_001142963	Gm10778	+	81111813	81130106
NM_019725	Tle2	+	81038031	81053590
NM_001276288	Aes	+	81022188	81029116
NM_001243067	Zfp433	+	81167569	81184721
NM_001243067	Zfp433	+	81326678	81343831
NM_001142963	Gm10778	+	81274930	81289235
NM_001024626	Zfp873	+	81510871	81524331
NM_001163064	AU041133	+	81590757	81615810
NM_001105557	Zfp938	-	81687601	81704020
NM_011561	Tdg	+	82092582	82113239
NM_001135569	1190007I07Rik	-	82082595	82085973
NM_001135568	1190007I07Rik	-	82082595	82085973
NM_001135567	1190007I07Rik	-	82082595	82085973
NM_029102	Glt8d2	-	82113177	82153395
NM_172552	Tdg	+	82092582	82113239
NM_010914	Nfyb	-	82211444	82226886
NM_001042513	Txnrd1	+	82321950	82360469
NM_001042514	Txnrd1	+	82323085	82360469
NM_015762	Txnrd1	+	82321950	82360469
NM_025499	Eid3	+	82329370	82330674
NM_026579	D10Wsu102e	+	82822965	82831580
NM_001033375	A230046K03Rik	+	83006685	83059218
NM_001145198	1500009L16Rik	+	83185609	83225507
NM_175451	Ckap4	-	83989049	83996633
NM_027689	Rfx4	+	84300892	84369283
NM_028832	Mterf2	-	84582177	84590772
NM_007771	Cry1	-	84594444	84647799
NM_010214	Fhl4	-	84559763	84565240
NM_001013028	Tmem263	+	84565371	84580492
NM_001163614	Ascl4	+	85391235	85392392
NM_001302887	Prdm4	-	85354712	85379474
NM_001302886	Prdm4	-	85354712	85379731
NM_133993	Pwp1	+	85334575	85351848
NM_181650	Prdm4	-	85354712	85379474
NM_153195	Fbxo7	+	85484673	85511073
NM_001310745	Fbxo7	+	85484898	85511073
NM_011595	Timp3	+	85763156	85812250
NM_001003910	Ttc41	+	86168555	86239588
NM_001003939	Ttc41	+	86168555	86187329
NM_153595	Ttc41	+	86175509	86194396
NM_001111274	Igf1	+	87323855	87399792
NM_001111276	Igf1	+	87323855	87399792
NM_010512	Igf1	+	87321796	87399792
NM_001314010	Igf1	+	87321009	87399792
NM_001111275	Igf1	+	87321796	87399792
NM_029971	Pmch	+	87553816	87555119
NM_027191	Nup37	+	87609736	87641140
NM_028334	Nup37	+	87609815	87641140
NM_011517	Sycp3	+	87922331	87935981
NM_001252372	Mybpc1	-	87981023	88067897
NM_175418	Mybpc1	-	87981023	88067897
NM_011461	Spic	-	88138014	88145768
NM_001037166	Gm4925	-	88192285	88193846
NM_145423	Slc5a8	+	88348736	88392260
NM_001163504	Nr1h4	-	88916978	88996367
NM_001163700	Nr1h4	-	88916978	88969403
NM_001284344	Gas2l3	-	88871567	88906712
NM_009108	Nr1h4	-	88916978	88969403
NM_001033331	Gas2l3	-	88871567	88906712
NM_001079876	Gas2l3	-	88871567	88906712
NM_182959	Slc17a8	-	89036764	89083994
NM_001310710	Slc17a8	-	89036764	89062560
NM_001282947	Apaf1	-	90452055	90545488
NM_009684	Apaf1	-	90452055	90545488
NM_001042558	Apaf1	-	90452055	90545488
NM_027078	Ikbip	+	90545783	90565358
NM_026166	Ikbip	+	90545783	90561403
NM_001283048	Tmpo	-	90610315	90633295
NM_001080132	Tmpo	-	90610315	90634364
NM_001080131	Tmpo	-	90610315	90634364
NM_001080130	Tmpo	-	90610315	90634364
NM_011605	Tmpo	-	90623161	90634364
NM_001080129	Tmpo	-	90610315	90634364
NM_008682	Nedd1	-	92147489	92185163
NM_001282967	Elk3	-	92710160	92773904
NM_013508	Elk3	-	92710160	92773904
NM_027246	Snrpf	-	93045773	93052403
NM_027908	Amdhd1	-	92986082	93002778
NM_001206851	Usp44	+	93294299	93320832
NM_011629	Nr2c1	+	93610675	93659959
NM_001168684	Tmcc3	+	94038001	94053699
NM_177026	Tmcc3	+	94039007	94053699
NM_007706	Socs2	-	94874123	94879491
NM_001168656	Socs2	-	94874123	94878118
NM_001168655	Socs2	-	94874123	94878846
NM_001168657	Socs2	-	94874123	94877917
NM_027722	Nudt4	-	95009640	95026801
NM_007569	Btg1	+	96079634	96085445
NM_007833	Dcn	+	96944964	96980797
NM_001190451	Dcn	+	96942133	96980797
NM_008524	Lum	+	97028134	97035337
NM_025724	Ccer1	+	97155692	97157560
NM_015737	Galnt4	+	98570768	98575881
NM_026268	Dusp6	+	98725864	98730123
NM_001166634	Gm4302	+	99813724	99824881
NM_001166639	Gm4305	+	99803471	99804396
NM_001166641	Gm4307	+	99803471	99804396
NM_001166641	Gm4307	+	99808605	99809515
NM_001166641	Gm4307	+	99813726	99814636
NM_001166641	Gm4307	+	99823971	99824881
NM_001166638	Gm4303	+	99813726	99814636
NM_001166638	Gm4303	+	99823971	99824881
NM_001166637	Gm4301	+	99798309	99799223
NM_001166637	Gm4301	+	99829132	99830046
NM_001166637	Gm4301	-	99844280	99845194
NM_001166636	Gm4312	+	99798309	99799223
NM_001166636	Gm4312	+	99829132	99830046
NM_001166636	Gm4312	-	99844280	99845194
NM_001166639	Gm4305	+	99813726	99814636
NM_001166639	Gm4305	+	99823971	99824881
NM_001166638	Gm4303	+	99803471	99804396
NM_001166638	Gm4303	+	99808605	99809515
NM_001166639	Gm4305	+	99808605	99809515
NM_001166634	Gm4302	+	99808603	99814636
NM_001033332	Tmtc3	-	99910817	99949981
NM_001110013	Tmtc3	-	99906535	99949981
NM_175128	4930430F08Rik	-	100034907	100051893
NM_029134	Lrriq1	-	102677032	102698956
NM_001252330	Slc6a15	+	102830441	102882013
NM_175328	Slc6a15	+	102830441	102882013
NM_001270899	Gm6763	+	103631096	103633547
NM_001270899	Gm6763	+	103614078	103616518
NM_001177535	Gm4340	+	103605568	103616547
NM_001177535	Gm4340	+	103614078	103625055
NM_001270899	Gm6763	+	103605568	103608009
NM_001270900	Gm8764	+	103614078	103616518
NM_001270899	Gm6763	+	103622587	103625026
NM_001270642	Gm21312	+	103631096	103633576
NM_001270901	Gm21304	+	103605568	103608009
NM_001270901	Gm21304	+	103631096	103633547
NM_001270898	Gm21293	+	103631096	103633547
NM_001270898	Gm21293	+	103622587	103625026
NM_001270901	Gm21304	+	103622587	103625026
NM_001270898	Gm21293	+	103614078	103616518
NM_001270901	Gm21304	+	103614078	103616518
NM_001270644	Gm20765	+	103622587	103625055
NM_001270900	Gm8764	+	103622587	103625026
NM_001270900	Gm8764	+	103631096	103633547
NM_001270644	Gm20765	+	103605568	103608038
NM_001270644	Gm20765	+	103614078	103616547
NM_001270900	Gm8764	+	103605568	103608009
NM_001270898	Gm21293	+	103605568	103608009
NM_001270644	Gm20765	+	103631096	103633576
NM_001270642	Gm21312	+	103605568	103608038
NM_001270642	Gm21312	+	103614078	103616547
NM_001270642	Gm21312	+	103622587	103625055
NM_008656	Myf5	-	106919963	106923190
NM_054056	Pawr	+	107769244	107851447
NM_203660	Gm5136	-	108136099	108137216
NM_178609	E2f7	+	110182520	110224440
NM_172554	Zdhhc17	-	110378835	110447122
NM_027914	Bbs10	+	110735734	110738792
NM_009344	Phlda1	+	110943341	110945705
NM_015781	Nap1l1	+	110910247	110933942
NM_001146707	Nap1l1	+	110917672	110935206
NM_028608	Glipr1	-	111422503	111434320
NM_027018	Glipr1l1	+	111497244	111515566
NM_178278	Caps2	+	111602731	111653611
NM_001310675	Caps2	+	111600676	111653611
NM_001033474	Atxn7l3b	-	112362483	112366082
NM_001033261	Zfc3h1	+	114822014	114869827
NM_029982	A930009A15Rik	+	115007041	115019510
NM_001168680	Tspan8	+	115254339	115286949
NM_001168679	Tspan8	+	115254339	115286949
NM_146010	Tspan8	+	115254339	115286949
NM_001161855	4933416C03Rik	-	115548719	115550973
NM_001161840	Ptprr	+	115614406	115711985
NM_001161839	Ptprr	+	115614313	115711985
NM_001161838	Ptprr	+	115614406	115711985
NM_029928	Ptprb	+	115738429	115826594
NM_001003950	Rab3ip	-	116342839	116387436
NM_007636	Cct2	-	116488053	116500870
NM_146242	Lrrc10	+	116482396	116483824
NM_029906	9530003J23Rik	-	116670808	116675737
NM_013590	Lyz1	-	116724850	116729924
NM_001288586	Mdm2	-	117125930	117147814
NM_027468	Cpm	+	117066555	117124408
NM_010786	Mdm2	-	117125930	117147814
NM_024457	Rap1b	-	117251652	117283030
NM_001162904	Mdm1	+	117578842	117606055
NM_001162905	Mdm1	+	117578842	117606055
NM_010785	Mdm1	+	117578842	117606055
NM_016971	Il22	+	117642019	117647102
NM_148922	Mdm1	+	117578842	117606055
NM_054079	Iltifb	-	117726685	117732094
NM_008337	Ifng	+	117878101	117882950
NM_027994	Cand1	-	118635867	118677111
NM_001277295	Grip1	+	119429977	119514217
NM_001081193	Lemd3	-	120360466	120416386
NM_011915	Wif1	+	120471059	120537698
NM_019786	Tbk1	-	120983512	121023850
NM_016847	Avpr1a	+	121885554	121890509
NM_001163025	Mon2	-	122429116	122513561
NM_001163024	Mon2	-	122429116	122513561
NM_153395	Mon2	-	122429116	122513561
NM_001159559	Xrcc6bp1	-	126324303	126338427
NM_026858	Xrcc6bp1	-	126305483	126338427
NM_009635	Avil	+	126437764	126458050
NM_146012	Ctdsp2	+	126432668	126437031
NM_001113470	Ctdsp2	+	126415772	126437031
NM_008080	B4galnt1	+	126602211	126609396
NM_001244618	B4galnt1	+	126602886	126605579
NM_001244617	B4galnt1	+	126602211	126605579
NM_027739	B4galnt1	+	126602886	126609396
NM_001301014	Agap2	+	126515962	126530226
NM_177614	Os9	-	126531314	126558216
NM_010009	Cyp27b1	+	126485301	126490062
NM_001171026	Os9	-	126531314	126558216
NM_001033263	Agap2	+	126515962	126530226
NM_009870	Cdk4	+	126500658	126504338
NM_007837	Ddit3	+	126727848	126733344
NM_001166413	Arhgef25	-	126619576	126626879
NM_001290183	Ddit3	+	126727848	126733344
NM_027151	Dctn2	+	126703317	126719015
NM_033072	Mbd6	-	126719011	126725827
NM_001039000	Kif5a	-	126662750	126700419
NM_054097	Pip4k2c	-	126634122	126648678
NM_001190454	Dctn2	+	126703317	126719015
NM_001190453	Dctn2	+	126703317	126719015
NM_008447	Kif5a	-	126666105	126700419
NM_028027	Arhgef25	-	126619576	126627110
NM_008382	Inhbe	-	126786457	126788828
NM_146011	Arhgap9	+	126760782	126766999
NM_010565	Inhbc	-	126793381	126807600
NM_010296	Gli1	-	126766937	126778635
NM_001285785	Arhgap9	+	126759019	126766999
NM_001098789	Ndufa4l2	+	126951994	126954210
NM_001252316	Shmt2	-	126954178	126959500
NM_028230	Shmt2	-	126954178	126959500
NM_183297	Nxph4	-	126962528	126971615
NM_001122895	Nab2	-	127097973	127103759
NM_173732	Tmem194	+	127114120	127132222
NM_001113211	Tmem194	+	127114120	127138103
NM_009284	Stat6	+	127080041	127098043
NM_008668	Nab2	-	127097973	127103759
NM_001081219	Myo1a	+	127142311	127157996
NM_009312	Tac2	+	127162447	127168824
NM_080436	Rdh1	+	127196818	127205355
NM_007412	Gpr182	-	127186657	127188854
NM_009040	Rdh16	+	127238208	127252895
NM_001199971	Tac2	+	127161533	127168824
NM_001150749	Rdh7	-	127321082	127325789
NM_017473	Rdh7	-	127321082	127325755
NM_145424	BC089597	+	127303531	127314375
NM_147222	Rdh19	+	127286983	127298232
NM_001282976	Naca	+	127472401	127485693
NM_001113199	Naca	+	127472401	127485693
NM_013608	Naca	+	127472401	127485693
NM_001039080	Rbms2	-	127566525	127617353
NM_001033264	Gls2	+	127631690	127647060
NM_019711	Rbms2	-	127566525	127613624
NM_001285779	Gls2	+	127631690	127647060
NM_001285777	Gls2	+	127631690	127647060
NM_001164081	Timeless	+	127669118	127689997
NM_001164080	Timeless	+	127669118	127689997
NM_011589	Timeless	+	127675121	127689997
NM_001136082	Timeless	+	127669118	127689997
NM_001252327	Pan2	+	127740390	127758414
NM_001252326	Pan2	+	127740390	127758414
NM_133996	Apon	+	127691186	127692957
NM_133992	Pan2	+	127740390	127758414
NM_028092	Slc39a5	-	127832987	127837573
NM_001136237	Slc39a5	-	127832987	127838280
NM_026259	Rnf41	+	127848671	127878497
NM_001164237	Rnf41	+	127848671	127878497
NM_028051	Slc39a5	-	127832987	127837522
NM_018860	Rpl41	-	127985165	127986224
NM_001317219	Myl6	-	127927914	127930065
NM_001317220	Myl6	-	127927914	127930065
NM_001317217	Myl6	-	127927914	127930942
NM_001317218	Myl6	-	127927914	127930942
NM_010860	Myl6	-	127927914	127930942
NM_183417	Cdk2	-	128134994	128142107
NM_173733	Suox	-	128106942	128110974
NM_011772	Ikzf4	-	128069470	128083049
NM_013765	Rps26	-	128061584	128063562
NM_177411	Rab5b	-	128114238	128133324
NM_016756	Cdk2	-	128134994	128142107
NM_028873	Dnajc14	+	128242731	128256502
NM_024180	Ormdl2	-	128254512	128258687
NM_001164197	Mmp19	+	128227965	128237880
NM_025364	Sarnp	+	128258826	128314694
NM_021412	Mmp19	+	128228008	128237880
NM_001282966	Cd63	+	128346400	128349874
NM_134006	Rdh5	-	128350646	128356353
NM_010272	Gdf11	-	128321601	128328774
NM_001042580	Cd63	+	128345974	128349874
NM_007653	Cd63	+	128346921	128349874
NM_008398	Itga7	+	128370868	128395340
NM_207008	Olfr773	-	128623539	128624475
NM_146545	Olfr775	+	128687591	128688530
NM_146266	Olfr772	-	128611106	128612110
NM_146556	Olfr798	-	129062179	129063115
NM_146673	Olfr823	-	129548896	129549844
